25.01344364,121.5413001,321.02,4,63.82613,19.23943,83.98
25.01344389,121.5412995,320.65,4,63.80209,19.30018,84.35
25.01344411,121.541299,319.76,4,63.786,19.34888,85.24
25.01344433,121.541299,319.24,4,63.79843,19.37085,85.76
25.01344455,121.5412987,318.11,4,63.7955,19.40721,86.89
25.01344465,121.5412985,316.4,4,63.78998,19.42767,88.6
25.01344487,121.5412984,314.88,4,63.79949,19.45238,90.12
25.01344516,121.5412983,312.98,4,63.81361,19.48345,92.02
25.01344533,121.5412983,311.81,4,63.82148,19.50204,93.19
25.0134456,121.5412979,311.63,4,63.81945,19.54521,93.37
25.01344575,121.5412977,312.38,4,63.81556,19.57178,92.62
25.01344592,121.5412974,313.8,4,63.8015,19.61094,91.2
25.01344623,121.5412973,314.77,4,63.82373,19.63747,90.23
25.01344659,121.541297,316.13,4,63.82931,19.68725,88.87
25.0134469,121.5412967,316.67,4,63.83033,19.73366,88.33
25.01344731,121.5412965,319.84,4,63.84339,19.78407,85.16
25.01344741,121.5412957,321.65,4,63.79692,19.84293,83.35
25.0134478,121.5412953,323.88,4,63.79309,19.90611,81.12
25.01344789,121.5412951,323.13,4,63.78315,19.92919,81.87
25.01344809,121.5412951,322.79,4,63.80136,19.94267,82.21
25.0134483,121.541295,322.41,4,63.8101,19.96657,82.59
25.01344846,121.5412946,322.23,4,63.79015,20.00972,82.77
25.01344878,121.5412946,322.68,4,63.81608,20.03431,82.32
25.01344919,121.5412944,323.86,4,63.83352,20.08061,81.14
25.01344964,121.5412944,323.45,4,63.86719,20.11781,81.55
25.01345009,121.5412942,322.59,4,63.88623,20.16872,82.41
25.01345023,121.5412938,320.99,4,63.8706,20.20476,84.01
25.01345033,121.5412936,318.16,4,63.8607,20.22934,86.84
25.01345044,121.5412926,317.85,4,63.79597,20.30683,87.15
25.01345084,121.5412925,317.97,4,63.82216,20.3434,87.03
25.01345106,121.5412923,317.48,4,63.82508,20.37428,87.52
25.01345119,121.5412922,317.05,4,63.82771,20.39169,87.95
25.01345136,121.5412919,316.99,4,63.82022,20.42468,88.01
25.01345161,121.5412916,317.23,4,63.81227,20.47034,87.77
25.01345186,121.5412911,318.01,4,63.80067,20.51942,86.99
25.01345214,121.5412909,319.09,4,63.80598,20.55723,85.91
25.01345236,121.5412908,318.12,4,63.8111,20.58605,86.88
25.01345268,121.5412903,318.76,4,63.80484,20.64081,86.24
25.01345294,121.54129,319.03,4,63.80058,20.68454,85.97
25.01345327,121.54129,318.26,4,63.82581,20.71131,86.74
25.01345341,121.5412899,317.74,4,63.8292,20.72953,87.26
25.01345355,121.5412898,317.87,4,63.83112,20.74912,87.13
25.01345373,121.5412895,318.37,4,63.82441,20.78292,86.63
25.01345397,121.5412893,318.18,4,63.82886,20.81542,86.82
25.01345417,121.5412891,317.74,4,63.82659,20.84811,87.26
25.01345451,121.5412889,317.3,4,63.83796,20.88941,87.7
25.01345486,121.5412888,316.6,4,63.85667,20.92535,88.4
25.01345515,121.5412887,317.26,4,63.87445,20.95299,87.74
25.01345544,121.5412886,317.1,4,63.88564,20.98681,87.9
25.01345589,121.5412883,317.62,4,63.90322,21.03909,87.38
25.01345612,121.5412879,317.72,4,63.88789,21.08861,87.28
25.01345639,121.5412875,317.5,4,63.88294,21.13452,87.5
25.01345661,121.5412875,317.06,4,63.89683,21.15511,87.94
25.01345678,121.5412873,317.19,4,63.89666,21.18125,87.81
25.01345691,121.5412871,316.23,4,63.89124,21.2062,88.77
25.01345714,121.5412869,316.03,4,63.89127,21.24132,88.97
25.01345724,121.5412857,316.15,4,63.81188,21.33103,88.85
25.01345737,121.5412862,316.75,4,63.85766,21.30798,88.25
25.01345752,121.5412861,316.66,4,63.86766,21.32152,88.34
25.0134577,121.541286,316.21,4,63.86899,21.34778,88.79
25.01345802,121.5412851,316.57,4,63.83202,21.43135,88.43
25.01345837,121.5412857,316.68,4,63.8968,21.42409,88.32
25.01345854,121.5412851,317.16,4,63.86884,21.47628,87.84
25.01345876,121.5412851,324.46,4,63.88493,21.49482,80.54
25.01345898,121.5412847,325.52,4,63.87541,21.53736,79.48
25.01345924,121.5412846,326.61,4,63.88944,21.56394,78.39
25.01345942,121.5412844,325.9,4,63.88857,21.59226,79.1
25.01345958,121.5412844,325.26,4,63.89934,21.60661,79.74
25.01345981,121.5412844,326.06,4,63.9118,21.63007,78.94
25.01345997,121.5412841,325.73,4,63.90209,21.66362,79.27
25.01346014,121.5412842,325.17,4,63.92606,21.66713,79.83
25.01346035,121.5412839,326.2,4,63.91798,21.7068,78.8
25.0134606,121.5412837,324.35,4,63.92539,21.73806,80.65
25.01346092,121.5412834,323.65,4,63.92791,21.78459,81.35
25.01346125,121.5412829,323.52,4,63.91291,21.84908,81.48
25.01346161,121.5412824,324.66,4,63.90752,21.90915,80.34
25.01346189,121.541282,323.53,4,63.89894,21.95998,81.47
25.01346213,121.5412816,323.35,4,63.88584,22.00894,81.65
25.01346228,121.5412812,323.96,4,63.8717,22.04511,81.04
25.01346261,121.5412811,324.13,4,63.88742,22.0808,80.87
25.01346281,121.5412807,324.42,4,63.87492,22.12309,80.58
25.01346312,121.541281,324.42,4,63.91983,22.12835,80.58
25.01346316,121.5412801,323.33,4,63.85779,22.19263,81.67
25.01346346,121.5412803,321.81,4,63.89243,22.206,83.19
25.01346381,121.5412799,321.7,4,63.89066,22.26114,83.3
25.01346413,121.5412796,323.79,4,63.89245,22.30836,81.21
25.01346449,121.5412789,322.2,4,63.86951,22.38489,82.8
25.01346497,121.5412788,322.4,4,63.89742,22.43206,82.6
25.01346536,121.5412787,322.24,4,63.92285,22.46782,82.76
25.01346559,121.5412783,322.4,4,63.91044,22.5146,82.6
25.01346572,121.5412778,324.2,4,63.88601,22.55737,80.8
25.01346598,121.5412776,324.91,4,63.88979,22.59355,80.09
25.01346624,121.5412774,324.02,4,63.89358,22.62974,80.98
25.01346647,121.5412773,323,4,63.90165,22.65731,82
25.01346681,121.541277,321.59,4,63.90644,22.70478,83.41
25.01346709,121.5412767,321.74,4,63.90882,22.74533,83.26
25.01346735,121.5412754,323.01,4,63.83655,22.85283,81.99
25.01346778,121.5412746,324.58,4,63.81018,22.94326,80.42
25.01346828,121.5412746,325.05,4,63.84913,22.98315,79.95
25.01346863,121.5412751,323.57,4,63.90953,22.98,81.43
25.01346899,121.5412745,323.95,4,63.89244,23.05104,81.05
25.01346928,121.5412741,323.99,4,63.88828,23.09925,81.01
25.01346966,121.5412739,323.3,4,63.89685,23.14929,81.7
25.01346995,121.5412738,323.11,4,63.91463,23.17693,81.89
25.01347008,121.5412736,321.65,4,63.90701,23.20394,83.35
25.01347046,121.541273,320.33,4,63.89218,23.27591,84.67
25.01347092,121.5412728,320.65,4,63.9193,23.32078,84.35
25.01347139,121.541273,321.3,4,63.9662,23.34863,83.7
25.01347174,121.5412724,321.25,4,63.94761,23.41954,83.75
25.01347195,121.5412714,322.07,4,63.89492,23.50104,82.93
25.01347229,121.5412708,322.04,4,63.8741,23.57251,82.96
25.01347251,121.5412706,321.96,4,63.87629,23.60408,83.04
25.01347297,121.5412703,322.24,4,63.89317,23.65854,82.76
25.01347319,121.5412699,321.45,4,63.87927,23.70519,83.55
25.01347356,121.5412698,319.9,4,63.89659,23.7455,85.1
25.0134741,121.5412698,319.45,4,63.9364,23.79068,85.55
25.01347431,121.5412693,320.16,4,63.91808,23.83995,84.84
25.01347463,121.5412686,320.24,4,63.89354,23.91186,84.76
25.01347494,121.5412684,319.88,4,63.90188,23.95141,85.12
25.01347516,121.5412679,318.69,4,63.8814,24.00424,86.31
25.01347549,121.5412677,319.33,4,63.88908,24.04747,85.67
25.01347576,121.5412674,318.13,4,63.89216,24.08583,86.87
