25.01342241,121.54132222,316.75,4,63.82246,15.99869,88.25
25.01342271,121.54132263,316.75,4,63.87537,15.99491,88.25
25.01342292,121.54132294,316.75,4,63.9141,15.99069,88.25
25.01342289,121.54132334,316.75,4,63.94106,15.96083,88.25
25.01342283,121.54132357,316.75,4,63.95329,15.94019,88.25
25.01342282,121.54132368,316.75,4,63.96057,15.93184,88.25
25.01342323,121.54132334,316.75,4,63.96705,15.98842,88.25
25.01342653,121.54131798,327.06,4,63.82731,16.62372,77.94
25.0134318,121.54131292,325.29,4,63.8601,17.39829,79.71
25.0134402,121.54130772,332.25,2,64.12192,18.43642,72.75
25.0134474,121.54129992,313.73,2,64.10185,19.55548,91.27
25.013454,121.54129272,315.34,2,64.07981,20.58471,89.66
25.0134601,121.54128522,312.49,2,63.9976,21.59394,92.51
25.0134664,121.54127682,317.39,2,63.86486,22.68112,87.61
25.0134724,121.54126952,309.59,2,63.78963,23.66853,95.41
25.0134778,121.54126162,302.4,2,63.62466,24.64839,102.6
25.0134844,121.54125412,332.97,2,63.58067,25.6982,72.03
25.013491,121.54124782,316.49,2,63.62444,26.66571,88.51
25.0134977,121.54123992,316.46,2,63.55885,27.75106,88.54
25.0135046,121.54123212,315.19,2,63.51585,28.84577,89.81
25.0135108,121.54122442,320.85,2,63.42666,29.87684,84.15
25.0135154,121.54121662,292.85,2,63.20785,30.78494,112.15
25.0135226,121.54120952,306.7,2,63.23898,31.85599,98.3
25.0135283,121.54120212,315.94,2,63.13351,32.82592,89.06
25.0135345,121.54119602,310.55,2,63.16133,33.74726,94.45
25.0135414,121.54119132,312.66,2,63.34505,34.6294,92.34
25.0135507,121.54118762,318.23,2,63.78537,35.63768,86.77
25.0135589,121.54118252,323.36,2,64.03921,36.65272,81.64
25.0135663,121.54117742,317.44,2,64.23189,37.60286,87.56
25.0135738,121.54117072,317.74,2,64.31521,38.67082,87.26
25.0135802,121.54116412,313.92,2,64.32176,39.64268,91.08
25.0135867,121.54115892,327.48,2,64.43833,40.52665,77.52
25.0135923,121.54115352,317.05,2,64.47148,41.35131,87.95
25.0135979,121.54114712,316.02,2,64.4315,42.24455,88.98
25.0136026,121.54114062,309.33,2,64.31541,43.07162,95.67
25.0136074,121.54113472,310.18,2,64.25084,43.86566,94.82
25.0136137,121.54112742,316.53,2,64.19855,44.8774,88.47
25.0136184,121.54112082,312.88,2,64.07514,45.71133,92.12
25.0136228,121.54111472,311.84,2,63.96537,46.48663,93.16
25.0136279,121.54110782,317.98,2,63.8506,47.37359,87.02
