11657,25.01337252,121.5413689,318.03,4,63.42,8.75,86.97,63.42,8.75,86.97,,,,
11658,25.01337374,121.5413674,316.65,4,63.41,8.95,88.35,63.41,8.95,88.35,,,,
11659,25.01337521,121.5413664,316.97,4,63.44,9.14,88.03,63.44,9.14,88.03,,,,
11660,25.01337665,121.5413649,318.34,4,63.45,9.36,86.66,63.45,9.36,86.66,,,,
11661,25.01337808,121.5413637,324.32,4,63.46,9.56,80.68,63.46,9.56,80.68,,,,
11662,25.01337932,121.5413624,321.94,4,63.47,9.75,83.06,63.47,9.75,83.06,,,,
11663,25.01338072,121.5413614,319.49,4,63.5,9.93,85.51,63.5,9.93,85.51,,,,
11664,25.013382,121.5413597,320.7,4,63.47,10.15,84.3,63.47,10.15,84.3,,,,
11665,25.01338352,121.5413585,318.58,4,63.5,10.36,86.42,63.5,10.36,86.42,,,,
11666,25.01338479,121.5413571,324.42,4,63.5,10.56,80.58,63.5,10.56,80.58,,,,
11667,25.01338617,121.541356,325.93,4,63.53,10.74,79.07,63.53,10.74,79.07,,,,
11668,25.01338766,121.5413549,319.46,4,63.55,10.94,85.54,63.55,10.94,85.54,,,,
11669,25.01338904,121.5413532,319.29,4,63.53,11.17,85.71,63.53,11.17,85.71,,,,
11670,25.01339038,121.5413516,320.35,4,63.52,11.38,84.65,63.52,11.38,84.65,,,,
11671,25.01339191,121.5413503,323.29,4,63.54,11.6,81.71,63.54,11.6,81.71,,,,
11672,25.01339359,121.5413493,324.26,4,63.6,11.8,80.74,63.6,11.8,80.74,,,,
11673,25.01339492,121.5413476,321.82,4,63.58,12.03,83.18,63.58,12.03,83.18,,,,
11674,25.01339619,121.5413463,318.11,4,63.58,12.22,86.89,63.58,12.22,86.89,,,,
11675,25.01339745,121.5413447,317.71,4,63.56,12.43,87.29,63.56,12.43,87.29,,,,
11676,25.01339907,121.5413437,320.07,4,63.61,12.63,84.93,63.61,12.63,84.93,,,,
11677,25.01340054,121.541342,321.11,4,63.6,12.87,83.89,63.6,12.87,83.89,,,,
11678,25.01340208,121.5413408,319.98,4,63.63,13.07,85.02,63.63,13.07,85.02,,,,
11679,25.01340344,121.5413392,320.45,4,63.61,13.3,84.55,63.61,13.3,84.55,,,,
11680,25.01340467,121.5413374,317.08,4,63.58,13.52,87.92,63.58,13.52,87.92,,,,
11681,25.01340594,121.5413361,316.12,4,63.58,13.71,88.88,63.58,13.71,88.88,,,,
11682,25.01340721,121.5413345,318.07,4,63.55,13.93,86.93,63.55,13.93,86.93,,,,
11683,25.01340883,121.5413331,329.02,4,63.58,14.15,75.98,63.58,14.15,75.98,,,,
11684,25.01341039,121.5413319,325.97,4,63.61,14.36,79.03,63.61,14.36,79.03,,,,
11685,25.01341175,121.5413302,319.9,4,63.59,14.58,85.1,63.59,14.58,85.1,,,,
11686,25.01341282,121.5413283,313.61,4,63.53,14.81,91.39,63.53,14.81,91.39,,,,
11687,25.01341404,121.5413272,312.37,4,63.55,14.98,92.63,63.55,14.98,92.63,,,,
11688,25.01341562,121.5413255,317.05,4,63.54,15.23,87.95,63.54,15.23,87.95,,,,
11689,25.01341703,121.5413241,318.49,4,63.55,15.43,86.51,63.55,15.43,86.51,,,,
11690,25.01341841,121.5413226,317.41,4,63.55,15.65,87.59,63.55,15.65,87.59,,,,
11691,25.01341994,121.5413214,322.9,4,63.58,15.85,82.1,63.58,15.85,82.1,,,,
11692,25.01342121,121.5413197,320.54,4,63.54,16.08,84.46,63.54,16.08,84.46,,,,
11693,25.01342259,121.5413185,318.39,4,63.56,16.27,86.61,63.56,16.27,86.61,,,,
11694,25.01342399,121.5413174,327.38,1,63.59,16.46,77.62,63.56,16.46,88.34,,,,
11695,25.01342539,121.5413159,320.61,1,63.59,16.68,84.39,63.56,16.68,88.34,,,,
11696,25.01342679,121.5413144,318.26,1,63.58,16.89,86.74,63.55,16.89,88.34,,,,
11697,25.01342829,121.5413126,319.6,1,63.57,17.14,85.4,63.55,17.14,88.34,,,,
11698,25.01342989,121.5413109,318.87,1,63.56,17.38,86.13,63.55,17.38,88.34,,,,
11699,25.01343119,121.5413091,315.93,1,63.53,17.61,89.07,63.56,17.61,88.34,,,,
11700,25.01343249,121.5413074,321.11,1,63.51,17.83,83.89,63.56,17.83,88.34,,,,
11701,25.01343389,121.5413058,316.38,1,63.5,18.06,88.62,63.56,18.06,88.34,,,,
11702,25.01343529,121.541304,312.28,1,63.47,18.3,92.72,63.55,18.3,88.34,,,,
11703,25.01343659,121.5413026,313.17,1,63.47,18.5,91.83,63.56,18.5,88.34,,,,
11704,25.01343799,121.541301,314.96,1,63.46,18.72,90.04,63.56,18.72,88.34,,,,
11705,25.01343959,121.5412998,326.68,1,63.49,18.93,78.32,63.55,18.93,88.34,,,,
11706,25.01344109,121.5412988,326.34,1,63.54,19.12,78.66,63.55,19.12,88.34,,,,
11707,25.01344259,121.5412973,322.12,1,63.54,19.35,82.88,63.56,19.35,88.34,,,,
11708,25.01344419,121.5412958,323.77,1,63.55,19.58,81.23,63.56,19.58,88.34,,,,
11709,25.01344559,121.5412943,319.06,1,63.55,19.8,85.94,63.56,19.8,88.34,,,,
11710,25.01344699,121.5412925,313.68,1,63.53,20.03,91.32,63.56,20.03,88.34,,,,
11711,25.01344849,121.5412908,314.72,1,63.52,20.27,90.28,63.56,20.27,88.34,,,,
11712,25.01345009,121.5412893,317.98,1,63.53,20.5,87.02,63.56,20.5,88.34,,,,
11713,25.01345159,121.5412876,315.93,1,63.52,20.74,89.07,63.56,20.74,88.34,,,,
11714,25.01345289,121.5412863,320.5,1,63.52,20.94,84.5,63.56,20.94,88.34,,,,
11715,25.01345409,121.5412851,319,1,63.53,21.12,86,63.56,21.12,88.34,,,,
11716,25.01345529,121.5412837,315.55,1,63.52,21.31,89.45,63.56,21.31,88.34,,,,
11717,25.01345659,121.5412826,322.37,1,63.54,21.49,82.63,63.56,21.49,88.34,,,,
11718,25.01345799,121.5412815,322.73,1,63.56,21.68,82.27,63.56,21.68,88.34,,,,
11719,25.01345939,121.5412802,319.7,1,63.57,21.88,85.3,63.56,21.88,88.34,,,,
11720,25.01346059,121.5412788,317.78,1,63.56,22.08,87.22,63.56,22.08,88.34,,,,
11721,25.01346189,121.5412775,314.38,1,63.57,22.27,90.62,63.56,22.27,88.34,,,,
11722,25.01346329,121.5412765,313.73,1,63.6,22.45,91.27,63.56,22.45,88.34,,,,
11723,25.01346469,121.5412759,321.05,1,63.66,22.61,83.95,63.56,22.61,88.34,,,,
11724,25.01346579,121.5412745,318.31,1,63.65,22.79,86.69,63.56,22.79,88.34,,,,
11725,25.01346699,121.541273,320.16,1,63.63,22.99,84.84,63.56,22.99,88.34,,,,
11726,25.01346789,121.541272,322.27,1,63.62,23.13,82.73,63.56,23.13,88.34,,,,
11727,25.01346919,121.5412706,320.79,1,63.62,23.34,84.21,63.56,23.34,88.34,,,,
11728,25.01347059,121.5412692,326.15,1,63.63,23.55,78.85,63.56,23.55,88.34,,,,
11729,25.01347219,121.5412685,332.79,1,63.7,23.72,72.21,63.56,23.72,88.34,,,,
11730,25.01347389,121.5412675,328.35,1,63.75,23.93,76.65,63.56,23.93,88.34,,,,
11731,25.01347519,121.5412658,324.98,1,63.73,24.15,80.02,63.56,24.15,88.34,,,,
11732,25.01347659,121.5412643,323.88,1,63.73,24.37,81.12,63.56,24.37,88.34,,,,
11733,25.01347809,121.5412622,318.3,1,63.69,24.63,86.7,63.56,24.63,88.34,,,,
11734,25.01347989,121.5412608,326.36,1,63.72,24.88,78.64,63.56,24.88,88.34,,,,
11735,25.01348189,121.5412594,329.88,1,63.77,25.13,75.12,63.56,25.13,88.34,,,,
11736,25.01348339,121.541258,327.36,1,63.79,25.35,77.64,63.56,25.35,88.34,,,,
11737,25.01348559,121.5412565,331.36,1,63.84,25.63,73.64,63.56,25.63,88.34,,,,
11738,25.01348749,121.5412552,324.32,1,63.89,25.88,80.68,63.56,25.88,88.34,,,,
11739,25.01348929,121.541254,329.18,1,63.94,26.11,75.82,63.56,26.11,88.34,,,,
11740,25.01349099,121.5412525,327.91,1,63.96,26.35,77.09,63.56,26.35,88.34,,,,
11741,25.01349289,121.5412512,324.9,1,64.01,26.59,80.1,63.56,26.59,88.34,,,,
11742,25.01349469,121.54125,326.72,1,64.06,26.82,78.28,63.56,26.82,88.34,,,,
11743,25.01349629,121.5412486,324.51,1,64.08,27.04,80.49,63.56,27.04,88.34,,,,
11744,25.01349749,121.5412475,326.11,1,64.09,27.22,78.89,63.56,27.22,88.34,,,,
11745,25.01349939,121.5412464,328.43,1,64.16,27.45,76.57,63.56,27.45,88.34,,,,
11746,25.01350119,121.5412448,325.44,1,64.18,27.7,79.56,63.56,27.7,88.34,,,,
11747,25.01350299,121.5412437,324.91,1,64.24,27.92,80.09,63.56,27.92,88.34,,,,
11748,25.01350469,121.5412426,323.26,1,64.29,28.14,81.74,63.56,28.14,88.34,,,,
11749,25.01350619,121.5412416,323.01,1,64.33,28.33,81.99,63.56,28.33,88.34,,,,
11750,25.01350779,121.5412406,324.33,1,64.38,28.53,80.67,63.56,28.53,88.34,,,,
11751,25.01350969,121.5412394,333.06,1,64.44,28.76,71.94,63.56,28.76,88.34,,,,
11752,25.01351199,121.5412384,327.09,1,64.54,29.02,77.91,63.56,29.02,88.34,,,,
11753,25.01351389,121.5412371,328.68,1,64.59,29.26,76.32,63.56,29.26,88.34,,,,
11754,25.01351589,121.5412357,327.53,1,64.64,29.52,77.47,63.56,29.52,88.34,,,,
11755,25.01351769,121.5412343,327.59,1,64.67,29.76,77.41,63.56,29.76,88.34,,,,
11756,25.01351999,121.5412326,323.81,1,64.73,30.06,81.19,63.56,30.06,88.34,,,,
11757,25.01352139,121.5412307,327.56,1,64.69,30.31,77.44,63.56,30.31,88.34,,,,
11758,25.01352329,121.541229,322.39,1,64.71,30.58,82.61,63.56,30.58,88.34,,,,
11759,25.01352469,121.541227,319.76,1,64.67,30.83,85.24,63.56,30.83,88.34,,,,
11760,25.01352619,121.5412252,324.13,1,64.66,31.07,80.87,63.56,31.07,88.34,,,,
11761,25.01352769,121.5412235,317.23,1,64.65,31.31,87.77,63.56,31.31,88.34,,,,
11762,25.01352909,121.5412219,315.04,1,64.64,31.54,89.96,63.56,31.54,88.34,,,,
11763,25.01353059,121.5412205,319.82,1,64.65,31.75,85.18,63.56,31.75,88.34,,,,
11764,25.01353239,121.5412189,318.95,1,64.67,32.01,86.05,63.56,32.01,88.34,,,,
11765,25.01353389,121.5412173,318.59,1,64.67,32.24,86.41,63.56,32.24,88.34,,,,
11766,25.01353489,121.5412157,318.26,1,64.63,32.43,86.74,63.56,32.43,88.34,,,,
11767,25.01353649,121.5412143,323.33,1,64.65,32.66,81.67,63.56,32.66,88.34,,,,
11768,25.01353759,121.5412129,323.04,1,64.63,32.84,81.96,63.56,32.84,88.34,,,,
11769,25.01353869,121.5412116,326.35,1,64.62,33.02,78.65,63.56,33.02,88.34,,,,
11770,25.01354029,121.5412103,326.07,1,64.65,33.24,78.93,63.56,33.24,88.34,,,,
11771,25.01354159,121.5412088,315.27,1,64.64,33.45,89.73,63.56,33.45,88.34,,,,
11772,25.01354319,121.5412076,321.37,1,64.67,33.66,83.63,63.56,33.66,88.34,,,,
11773,25.01354469,121.5412063,319.12,1,64.69,33.87,85.88,63.56,33.87,88.34,,,,
11774,25.01354589,121.541205,320.37,1,64.69,34.06,84.63,63.56,34.06,88.34,,,,
11775,25.01354709,121.5412036,312.38,1,64.68,34.25,92.62,63.56,34.25,88.34,,,,
11776,25.01354839,121.5412019,308.41,1,64.65,34.47,96.59,63.56,34.47,88.34,,,,
11777,25.01354949,121.5412002,313.56,1,64.61,34.68,91.44,63.56,34.68,88.34,,,,
11778,25.01355069,121.5411985,310.75,1,64.58,34.89,94.25,63.56,34.89,88.34,,,,
11779,25.01355229,121.5411969,317.67,1,64.58,35.13,87.33,63.56,35.13,88.34,,,,
11780,25.01355359,121.5411954,318.46,1,64.57,35.34,86.54,63.56,35.34,88.34,,,,
11781,25.01355489,121.5411938,314.32,1,64.56,35.56,90.68,63.56,35.56,88.34,,,,
11782,25.01355599,121.541192,309.86,1,64.51,35.77,95.14,63.56,35.77,88.34,,,,
11783,25.01355709,121.5411901,308.83,1,64.45,35.99,96.17,63.56,35.99,88.34,,,,
11784,25.01355829,121.5411882,309.45,1,64.41,36.22,95.55,63.56,36.22,88.34,,,,
11785,25.01355929,121.5411865,312.84,1,64.36,36.41,92.16,63.56,36.41,88.34,,,,
11786,25.01356029,121.5411846,312.11,1,64.3,36.62,92.89,63.56,36.62,88.34,,,,
11787,25.01356149,121.5411828,308.69,1,64.26,36.85,96.31,63.56,36.85,88.34,,,,
11788,25.01356269,121.541181,310.4,1,64.22,37.07,94.6,63.56,37.07,88.34,,,,
11789,25.01356369,121.5411791,306.91,1,64.15,37.28,98.09,63.56,37.28,88.34,,,,
11790,25.01356509,121.5411774,310.06,1,64.14,37.51,94.94,63.56,37.51,88.34,,,,
11791,25.01356679,121.5411761,322.78,1,64.17,37.74,82.22,63.56,37.74,88.34,,,,
11792,25.01356819,121.5411746,322.65,1,64.17,37.95,82.35,63.56,37.95,88.34,,,,
11793,25.01356939,121.5411733,324.89,1,64.16,38.14,80.11,63.56,38.14,88.34,,,,
11794,25.01357059,121.5411721,323.68,1,64.17,38.32,81.32,63.56,38.32,88.34,,,,
11795,25.01357179,121.5411708,321.76,1,64.17,38.5,83.24,63.56,38.5,88.34,,,,
11796,25.01357299,121.5411697,323.7,1,64.18,38.68,81.3,63.56,38.68,88.34,,,,
11797,25.01357399,121.5411688,324.71,1,64.19,38.82,80.29,63.56,38.82,88.34,,,,
11798,25.01357489,121.5411675,322.88,1,64.16,38.98,82.12,63.56,38.98,88.34,,,,
11799,25.01357549,121.5411662,321.15,1,64.11,39.12,83.85,63.56,39.12,88.34,,,,
11800,25.01357619,121.541165,321.75,1,64.08,39.26,83.25,63.56,39.26,88.34,,,,
11801,25.01357679,121.5411638,320.86,1,64.04,39.39,84.14,63.56,39.39,88.34,,,,
11802,25.01357769,121.5411626,321.76,1,64.02,39.55,83.24,63.56,39.55,88.34,,,,
11803,25.01357839,121.5411613,320.44,1,63.97,39.69,84.56,63.56,39.69,88.34,,,,
11804,25.01357879,121.5411599,316.96,1,63.9,39.82,88.04,63.56,39.82,88.34,,,,
11805,25.01357929,121.5411585,315.05,1,63.84,39.96,89.95,63.56,39.96,88.34,,,,
11806,25.01357989,121.5411568,311.44,1,63.76,40.12,93.56,63.56,40.12,88.34,,,,
11807,25.01358089,121.5411553,310.59,1,63.73,40.31,94.41,63.56,40.31,88.34,,,,
11808,25.01358189,121.5411538,310.81,1,63.69,40.49,94.19,63.56,40.49,88.34,,,,
11809,25.01358289,121.5411523,311.03,1,63.66,40.67,93.97,63.56,40.67,88.34,,,,
11810,25.01358359,121.5411506,310.25,1,63.59,40.85,94.75,63.56,40.85,88.34,,,,
11811,25.01358419,121.5411487,310.44,1,63.5,41.03,94.56,63.56,41.03,88.34,,,,
11812,25.01358479,121.541147,310.34,1,63.42,41.19,94.66,63.56,41.19,88.34,,,,
11813,25.01358579,121.5411457,311.54,1,63.4,41.36,93.46,63.56,41.36,88.34,,,,
11814,25.01358659,121.5411441,310.5,1,63.34,41.54,94.5,63.56,41.54,88.34,,,,
11815,25.01358679,121.5411424,309.22,1,63.23,41.67,95.78,63.56,41.67,88.34,,,,
11816,25.01358739,121.5411408,308.58,1,63.16,41.83,96.42,63.56,41.83,88.34,,,,
11817,25.01358839,121.5411395,309.55,1,63.15,42,95.45,63.56,42,88.34,,,,
11818,25.01358899,121.5411382,309.4,1,63.1,42.14,95.6,63.56,42.14,88.34,,,,
11819,25.01358979,121.541137,309.55,1,63.07,42.28,95.45,63.56,42.28,88.34,,,,
11820,25.01359049,121.5411357,309.45,1,63.03,42.43,95.55,63.56,42.43,88.34,,,,
11821,25.01359139,121.5411343,309.71,1,62.99,42.6,95.29,63.56,42.6,88.34,,,,
11822,25.01359189,121.5411328,309.44,1,62.92,42.74,95.56,63.56,42.74,88.34,,,,
11823,25.01359299,121.5411315,310.99,1,62.91,42.92,94.01,63.56,42.92,88.34,,,,
11824,25.01359409,121.5411302,311.72,1,62.9,43.1,93.28,63.56,43.1,88.34,,,,
11825,25.01359509,121.5411288,312.13,1,62.87,43.27,92.87,63.56,43.27,88.34,,,,
11826,25.01359599,121.5411274,312.22,1,62.84,43.44,92.78,63.56,43.44,88.34,,,,
11827,25.01359689,121.541126,312.22,1,62.81,43.61,92.78,63.56,43.61,88.34,,,,
11828,25.01359789,121.5411246,312.06,1,62.78,43.79,92.94,63.56,43.79,88.34,,,,
11829,25.01359899,121.5411231,312.35,1,62.76,43.98,92.65,63.56,43.98,88.34,,,,
11830,25.01359969,121.5411218,312.93,1,62.71,44.13,92.07,63.56,44.13,88.34,,,,
11831,25.01360059,121.5411205,313.39,1,62.69,44.29,91.61,63.56,44.29,88.34,,,,
11832,25.01360179,121.5411189,312.78,1,62.66,44.5,92.22,63.56,44.5,88.34,,,,
11833,25.01360289,121.5411174,312.49,1,62.64,44.69,92.51,63.56,44.69,88.34,,,,
11834,25.01360399,121.5411158,312.01,1,62.6,44.89,92.99,63.56,44.89,88.34,,,,
11835,25.01360529,121.5411142,310.31,1,62.59,45.1,94.69,63.56,45.1,88.34,,,,
11836,25.01360629,121.5411125,304.12,1,62.54,45.3,100.88,63.56,45.3,88.34,,,,
11837,25.01360699,121.5411107,302.79,1,62.46,45.48,102.21,63.56,45.48,88.34,,,,
11838,25.01360809,121.5411089,304.71,1,62.41,45.69,100.29,63.56,45.69,88.34,,,,
11839,25.01360939,121.5411072,309.76,1,62.39,45.92,95.24,63.56,45.92,88.34,,,,
11840,25.01361039,121.5411055,308.47,1,62.34,46.11,96.53,63.56,46.11,88.34,,,,
11841,25.01361149,121.5411038,307.06,1,62.3,46.32,97.94,63.56,46.32,88.34,,,,
11842,25.01361269,121.5411021,311.95,1,62.27,46.53,93.05,63.56,46.53,88.34,,,,
11843,25.01361419,121.5411002,311.96,1,62.24,46.79,93.04,63.56,46.79,88.34,,,,
11844,25.01361539,121.5410985,309.43,1,62.21,47,95.57,63.56,47,88.34,,,,
11845,25.01361649,121.5410964,311.1,1,62.14,47.23,93.9,63.56,47.23,88.34,,,,
11846,25.01361799,121.5410942,307.65,1,62.09,47.51,97.35,63.56,47.51,88.34,,,,
11847,25.01361929,121.5410924,307.84,1,62.06,47.73,97.16,63.56,47.73,88.34,,,,
11848,25.01362079,121.5410902,309.25,1,62.02,48.01,95.75,63.56,48.01,88.34,,,,
11849,25.01362239,121.5410882,310.77,1,61.99,48.27,94.23,63.56,48.27,88.34,,,,
11850,25.01362369,121.5410861,308.52,1,61.94,48.52,96.48,63.56,48.52,88.34,,,,
11851,25.01362499,121.5410837,310.39,1,61.86,48.79,94.61,63.56,48.79,88.34,,,,
11852,25.01362629,121.5410819,312.7,1,61.83,49.02,92.3,63.56,49.02,88.34,,,,
11853,25.01362809,121.5410801,320.92,1,61.84,49.29,84.08,63.56,49.29,88.34,,,,
11854,25.01362949,121.5410786,320.42,1,61.83,49.51,84.58,63.56,49.51,88.34,,,,
11855,25.01363089,121.5410768,320.81,1,61.81,49.75,84.19,63.56,49.75,88.34,,,,
11856,25.01363269,121.5410747,318.49,1,61.79,50.04,86.51,63.56,50.04,88.34,,,,
11857,25.01363379,121.5410726,308.05,1,61.72,50.27,96.95,63.56,50.27,88.34,,,,
11858,25.01363509,121.5410705,310.27,1,61.67,50.52,94.73,63.56,50.52,88.34,,,,
11859,25.01363659,121.5410681,312.96,1,61.61,50.8,92.04,63.56,50.8,88.34,,,,
11860,25.01363789,121.5410662,314.83,1,61.57,51.04,90.17,63.56,51.04,88.34,,,,
11861,25.01363929,121.5410636,311.9,1,61.49,51.33,93.1,63.56,51.33,88.34,,,,
11862,25.01364049,121.5410614,307.51,1,61.42,51.58,97.49,63.56,51.58,88.34,,,,
11863,25.01364179,121.5410592,306.07,1,61.35,51.84,98.93,63.56,51.84,88.34,,,,
11864,25.01364309,121.5410571,307.79,1,61.3,52.09,97.21,63.56,52.09,88.34,,,,
11865,25.01364469,121.5410551,307.97,1,61.28,52.35,97.03,63.56,52.35,88.34,,,,
11866,25.01364609,121.5410531,307.87,1,61.24,52.6,97.13,63.56,52.6,88.34,,,,
11867,25.01364729,121.5410506,309.18,1,61.15,52.87,95.82,63.56,52.87,88.34,,,,
11868,25.01364859,121.5410487,305.4,1,61.11,53.11,99.6,63.56,53.11,88.34,,,,
11869,25.01364999,121.5410465,308.98,1,61.05,53.37,96.02,63.56,53.37,88.34,,,,
11870,25.01365149,121.5410442,314.43,1,61,53.65,90.57,63.56,53.65,88.34,,,,
11871,25.01365309,121.5410422,312.77,1,60.97,53.92,92.23,63.56,53.92,88.34,,,,
11872,25.01365439,121.54104,313.57,1,60.91,54.18,91.43,63.56,54.18,88.34,,,,
11873,25.01365579,121.5410378,306.93,1,60.86,54.44,98.07,63.56,54.44,88.34,,,,
11874,25.01365739,121.5410361,317.46,1,60.86,54.69,87.54,63.56,54.69,88.34,,,,
11875,25.01365889,121.5410341,318.96,1,60.83,54.95,86.04,63.56,54.95,88.34,,,,
11876,25.01366039,121.5410325,317.19,1,60.82,55.18,87.81,63.56,55.18,88.34,,,,
11877,25.01366159,121.5410303,314.06,1,60.75,55.42,90.94,63.56,55.42,88.34,,,,
11878,25.01366299,121.5410283,313.24,1,60.72,55.68,91.76,63.56,55.68,88.34,,,,
11879,25.01366429,121.5410265,310.13,1,60.68,55.9,94.87,63.56,55.9,88.34,,,,
11880,25.01366569,121.5410246,314.53,1,60.65,56.15,90.47,63.56,56.15,88.34,,,,
11881,25.01366719,121.5410227,315.84,1,60.63,56.4,89.16,63.56,56.4,88.34,,,,
11882,25.01366849,121.541021,314.5,1,60.6,56.62,90.5,63.56,56.62,88.34,,,,
11883,25.01366989,121.5410193,312.99,1,60.58,56.85,92.01,63.56,56.85,88.34,,,,
11884,25.01367129,121.5410174,310.91,1,60.55,57.1,94.09,63.56,57.1,88.34,,,,
11885,25.01367259,121.5410159,313.01,1,60.54,57.3,91.99,63.56,57.3,88.34,,,,
11886,25.01367399,121.5410141,308.15,1,60.52,57.54,96.85,63.56,57.54,88.34,,,,
11887,25.01367559,121.5410125,310.98,1,60.52,57.78,94.02,63.56,57.78,88.34,,,,
11888,25.01367729,121.5410106,312.25,1,60.51,58.05,92.75,63.56,58.05,88.34,,,,
11889,25.01367869,121.5410087,306.14,1,60.48,58.29,98.86,63.56,58.29,88.34,,,,
11890,25.01367999,121.541007,309.46,1,60.46,58.52,95.54,63.56,58.52,88.34,,,,
11891,25.01368169,121.5410053,308.7,1,60.46,58.77,96.3,63.56,58.77,88.34,,,,
11892,25.01368339,121.541004,313.11,1,60.5,59,91.89,63.56,59,88.34,,,,
11893,25.01368509,121.5410028,316.06,1,60.54,59.22,88.94,63.56,59.22,88.34,,,,
11894,25.01368699,121.5410013,313.87,1,60.58,59.47,91.13,63.56,59.47,88.34,,,,
11895,25.01368859,121.541,314.38,1,60.6,59.69,90.62,63.56,59.69,88.34,,,,
11896,25.01368999,121.5409986,311.93,1,60.61,59.9,93.07,63.56,59.9,88.34,,,,
11897,25.01369199,121.5409972,315.85,1,60.66,60.16,89.15,63.56,60.16,88.34,,,,
11898,25.01369369,121.5409958,313.53,1,60.69,60.4,91.47,63.56,60.4,88.34,,,,
11899,25.01369559,121.5409942,316.64,1,60.71,60.66,88.36,63.56,60.66,88.34,,,,
11900,25.01369719,121.5409927,314.96,1,60.73,60.89,90.04,63.56,60.89,88.34,,,,
11901,25.01369859,121.5409911,310.07,1,60.72,61.12,94.93,63.56,61.12,88.34,,,,
11902,25.01370009,121.5409898,316.93,1,60.74,61.33,88.07,63.56,61.33,88.34,,,,
11903,25.01370159,121.5409884,317.72,1,60.75,61.54,87.28,63.56,61.54,88.34,,,,
11904,25.01370299,121.5409869,314.96,1,60.75,61.76,90.04,63.56,61.76,88.34,,,,
11905,25.01370429,121.5409853,313.81,1,60.73,61.98,91.19,63.56,61.98,88.34,,,,
11906,25.01370569,121.5409838,312.33,1,60.72,62.19,92.67,63.56,62.19,88.34,,,,
11907,25.01370729,121.5409823,316.2,1,60.74,62.42,88.8,63.56,62.42,88.34,,,,
11908,25.01370849,121.5409808,314.59,1,60.72,62.62,90.41,63.56,62.62,88.34,,,,
11909,25.01370959,121.5409795,312.76,1,60.71,62.8,92.24,63.56,62.8,88.34,,,,
11910,25.01371079,121.540978,315.08,1,60.69,63,89.92,63.56,63,88.34,,,,
11911,25.01371219,121.5409765,313.5,1,60.69,63.22,91.5,63.56,63.22,88.34,,,,
11912,25.01371349,121.540975,316.45,1,60.68,63.43,88.55,63.56,63.43,88.34,,,,
11913,25.01371459,121.5409734,313.76,1,60.64,63.63,91.24,63.56,63.63,88.34,,,,
