11119,25.01371971,121.5408257,224.37,4,50.23,74.17,180.63,50.23,74.17,180.63,,,,,,,,,,,,
11120,25.01371334,121.5408177,230.12,4,49.16,74.2,174.88,49.16,74.2,174.88,,,,,,,,,,,,
11121,25.01370712,121.5408099,233.12,4,48.11,74.23,171.88,48.11,74.23,171.88,,,,,,,,,,,,
11122,25.01370038,121.5408028,231.83,4,47.08,74.17,173.17,47.08,74.17,173.17,,,,,,,,,,,,
11123,25.01369378,121.5407946,227.21,4,45.98,74.2,177.79,45.98,74.2,177.79,,,,,,,,,,,,
11124,25.01368686,121.5407869,222.5,4,44.89,74.16,182.5,44.89,74.16,182.5,,,,,,,,,,,,
11125,25.01367996,121.5407789,229.73,4,43.77,74.16,175.27,43.77,74.16,175.27,,,,,,,,,,,,
11126,25.01367321,121.5407705,228.92,4,42.65,74.18,176.08,42.65,74.18,176.08,,,,,,,,,,,,
11127,25.01366602,121.5407624,221.79,4,41.5,74.15,183.21,41.5,74.15,183.21,,,,,,,,,,,,
11128,25.01365891,121.5407548,221.38,4,40.4,74.1,183.62,40.4,74.1,183.62,,,,,,,,,,,,
11129,25.01365224,121.5407468,230.58,4,39.31,74.1,174.42,39.31,74.1,174.42,,,,,,,,,,,,
11130,25.01364615,121.5407385,233.85,4,38.23,74.18,171.15,38.23,74.18,171.15,,,,,,,,,,,,
11131,25.01364024,121.5407307,233.25,4,37.22,74.23,171.75,37.22,74.23,171.75,,,,,,,,,,,,
11132,25.01363358,121.5407238,227.09,4,36.2,74.17,177.91,36.2,74.17,177.91,,,,,,,,,,,,
11133,25.01362681,121.5407169,229.17,4,35.18,74.09,175.83,35.18,74.09,175.83,,,,,,,,,,,,
11134,25.01362019,121.5407086,226.2,4,34.07,74.12,178.8,34.07,74.12,178.8,,,,,,,,,,,,
11135,25.01361324,121.5407013,222.75,4,33,74.06,182.25,33,74.06,182.25,,,,,,,,,,,,
11136,25.01360605,121.5406937,226.39,4,31.9,74,178.61,31.9,74,178.61,,,,,,,,,,,,
11137,25.0135992,121.5406852,228.79,4,30.75,74.03,176.21,30.75,74.03,176.21,,,,,,,,,,,,
11138,25.01359206,121.5406771,228.96,4,29.61,74,176.04,29.61,74,176.04,,,,,,,,,,,,
11139,25.01358499,121.5406689,227.12,4,28.47,73.99,177.88,28.47,73.99,177.88,,,,,,,,,,,,
11140,25.01357794,121.540661,227.34,4,27.36,73.96,177.66,27.36,73.96,177.66,,,,,,,,,,,,
11141,25.01357101,121.5406532,225.14,4,26.25,73.93,179.86,26.25,73.93,179.86,,,,,,,,,,,,
11142,25.01356416,121.540646,222.44,4,25.2,73.87,182.56,25.2,73.87,182.56,,,,,,,,,,,,
11143,25.01355763,121.5406382,226.53,4,24.13,73.88,178.47,24.13,73.88,178.47,,,,,,,,,,,,
11144,25.01355123,121.5406312,227.68,4,23.13,73.84,177.32,23.13,73.84,177.32,,,,,,,,,,,,
11145,25.01354535,121.540624,233.03,4,22.15,73.86,171.97,22.15,73.86,171.97,,,,,,,,,,,,
11146,25.01353874,121.5406161,225.33,4,21.08,73.86,179.67,21.08,73.86,179.67,,,,,,,,,,,,
11147,25.01353175,121.5406081,228.35,4,19.95,73.84,176.65,19.95,73.84,176.65,,,,,,,,,,,,
11148,25.01352467,121.5406,229.65,4,18.82,73.82,175.35,18.82,73.82,175.35,,,,,,,,,,,,
11149,25.01351762,121.5405924,225.86,4,17.72,73.77,179.14,17.72,73.77,179.14,,,,,,,,,,,,
11150,25.01351082,121.5405838,229.03,4,16.58,73.81,175.97,16.58,73.81,175.97,,,,,,,,,,,,
11151,25.0135038,121.5405761,227.49,4,15.48,73.76,177.51,15.48,73.76,177.51,,,,,,,,,,,,
11152,25.01349684,121.5405677,226.43,4,14.33,73.78,178.57,14.33,73.78,178.57,,,,,,,,,,,,
11153,25.01348989,121.5405599,225.33,4,13.23,73.75,179.67,13.23,73.75,179.67,,,,,,,,,,,,
11154,25.01348256,121.5405514,225.69,4,12.05,73.74,179.31,12.05,73.74,179.31,,,,,,,,,,,,
11155,25.01347515,121.5405429,222.43,4,10.86,73.72,182.57,10.86,73.72,182.57,,,,,,,,,,,,
11156,25.01346788,121.540535,225.73,4,9.73,73.67,179.27,9.73,73.67,179.27,,,,,,,,,,,,
11157,25.01346044,121.5405267,231.8,4,8.55,73.64,173.2,8.55,73.64,173.2,,,,,,,,,,,,
11158,25.01345385,121.5405187,226.24,4,7.46,73.65,178.76,7.46,73.65,178.76,,,,,,,,,,,,
11159,25.01344751,121.5405109,232.31,4,6.4,73.67,172.69,6.4,73.67,172.69,,,,,,,,,,,,
11160,25.01344127,121.540503,220.17,4,5.35,73.71,184.83,5.35,73.71,184.83,,,,,,,,,,,,
11161,25.0134347,121.5404946,229.58,4,4.24,73.75,175.42,4.24,73.75,175.42,,,,,,,,,,,,
11162,25.01342849,121.5404872,224.61,4,3.22,73.75,180.39,3.22,73.75,180.39,,,,,,,,,,,,
11163,25.01342226,121.54048,228.15,4,2.21,73.74,176.85,2.21,73.74,176.85,,,,,,,,,,,,
11164,25.01341671,121.5404731,228.92,4,1.29,73.77,176.08,1.29,73.77,176.08,,,,,,,,,,,,
11165,25.0134127,121.5404679,224.95,4,0.6,73.8,180.05,0.6,73.8,180.05,,,,,,,,,,,,
11166,25.01340957,121.5404661,195.41,4,0.23,73.66,209.59,0.23,73.66,209.59,,,,,,,,,,,,
11167,25.01340756,121.5404687,195.41,4,0.26,73.33,209.59,0.26,73.33,209.59,,,,,,,,,,,,
11168,25.01340774,121.5404706,195.41,4,0.42,73.21,209.59,0.42,73.21,209.59,,,,,,,,,,,,
11169,25.01340647,121.5404717,144.48,4,0.41,73.03,260.52,0.41,73.03,260.52,,,,,,,,,,,,
11170,25.01340266,121.5404759,135.14,4,0.42,72.43,269.86,0.42,72.43,269.86,,,,,,,,,,,,
11171,25.01339693,121.5404816,133.34,4,0.4,71.58,271.66,0.4,71.58,271.66,,,,,,,,,,,,
11172,25.01339113,121.5404887,127.46,4,0.47,70.62,277.54,0.47,70.62,277.54,,,,,,,,,,,,
11173,25.01338424,121.5404954,123.56,4,0.44,69.6,281.44,0.44,69.6,281.44,,,,,,,,,,,,
11174,25.01337759,121.5405022,131.1,4,0.43,68.59,273.9,0.43,68.59,273.9,,,,,,,,,,,,
11175,25.01337056,121.5405089,138.38,4,0.38,67.57,266.62,0.38,67.57,266.62,,,,,,,,,,,,
11176,25.01336371,121.5405158,125.31,4,0.36,66.54,279.69,0.36,66.54,279.69,,,,,,,,,,,,
11177,25.01335717,121.5405234,136.32,4,0.42,65.48,268.68,0.42,65.48,268.68,,,,,,,,,,,,
11178,25.01335073,121.5405309,124.13,4,0.47,64.44,280.87,0.47,64.44,280.87,,,,,,,,,,,,
11179,25.01334373,121.5405374,136.16,4,0.41,63.44,268.84,0.41,63.44,268.84,,,,,,,,,,,,
11180,25.01333707,121.5405447,138.52,4,0.44,62.39,266.48,0.44,62.39,266.48,,,,,,,,,,,,
11181,25.0133298,121.5405518,135.17,4,0.4,61.32,269.83,0.4,61.32,269.83,,,,,,,,,,,,
11182,25.01332287,121.5405592,135.36,4,0.41,60.25,269.64,0.41,60.25,269.64,,,,,,,,,,,,
11183,25.01331583,121.5405666,143.31,4,0.41,59.17,261.69,0.41,59.17,261.69,,,,,,,,,,,,
11184,25.0133088,121.5405736,136.95,4,0.39,58.12,268.05,0.39,58.12,268.05,,,,,,,,,,,,
11185,25.01330111,121.5405812,141.12,4,0.35,56.97,263.88,0.35,56.97,263.88,,,,,,,,,,,,
11186,25.01329392,121.5405893,132.09,4,0.4,55.84,272.91,0.4,55.84,272.91,,,,,,,,,,,,
11187,25.01328627,121.5405967,133.9,4,0.36,54.7,271.1,0.36,54.7,271.1,,,,,,,,,,,,
11188,25.01327905,121.5406045,133.1,4,0.37,53.58,271.9,0.37,53.58,271.9,,,,,,,,,,,,
11189,25.01327161,121.5406126,136.63,4,0.4,52.43,268.37,0.4,52.43,268.37,,,,,,,,,,,,
11190,25.01326385,121.54062,142.56,4,0.35,51.29,262.44,0.35,51.29,262.44,,,,,,,,,,,,
11191,25.01325662,121.5406278,143.44,4,0.36,50.17,261.56,0.36,50.17,261.56,,,,,,,,,,,,
11192,25.01324932,121.5406357,135,4,0.38,49.03,270,0.38,49.03,270,,,,,,,,,,,,
11193,25.01324222,121.5406435,135.46,4,0.41,47.92,269.54,0.41,47.92,269.54,,,,,,,,,,,,
11194,25.01323439,121.5406513,140.66,4,0.38,46.75,264.34,0.38,46.75,264.34,,,,,,,,,,,,
11195,25.01322682,121.5406592,135.54,4,0.38,45.6,269.46,0.38,45.6,269.46,,,,,,,,,,,,
11196,25.01321878,121.540667,138.74,4,0.34,44.41,266.26,0.34,44.41,266.26,,,,,,,,,,,,
11197,25.01321133,121.5406751,136.59,4,0.36,43.25,268.41,0.36,43.25,268.41,,,,,,,,,,,,
11198,25.01320376,121.5406832,133.04,4,0.37,42.08,271.96,0.37,42.08,271.96,,,,,,,,,,,,
11199,25.01319618,121.5406913,141.15,4,0.39,40.91,263.85,0.39,40.91,263.85,,,,,,,,,,,,
11200,25.01318883,121.5406989,121.24,4,0.38,39.79,283.76,0.38,39.79,283.76,,,,,,,,,,,,
11201,25.01318127,121.5407062,138.85,4,0.34,38.68,266.15,0.34,38.68,266.15,,,,,,,,,,,,
11202,25.01317367,121.5407138,139.02,4,0.31,37.54,265.98,0.31,37.54,265.98,,,,,,,,,,,,
11203,25.0131653,121.540721,141.16,4,0.2,36.37,263.84,0.2,36.37,263.84,,,,,,,,,,,,
11204,25.01315814,121.5407289,136.81,4,0.23,35.24,268.19,0.23,35.24,268.19,,,,,,,,,,,,
11205,25.01315065,121.5407369,138.65,4,0.24,34.09,266.35,0.24,34.09,266.35,,,,,,,,,,,,
11206,25.01314286,121.5407447,135.3,4,0.22,32.92,269.7,0.22,32.92,269.7,,,,,,,,,,,,
11207,25.01313567,121.5407525,138.06,4,0.24,31.8,266.94,0.24,31.8,266.94,,,,,,,,,,,,
11208,25.01312852,121.5407598,136.28,4,0.22,30.72,268.72,0.22,30.72,268.72,,,,,,,,,,,,
11209,25.01312194,121.5407663,129.69,4,0.2,29.74,275.31,0.2,29.74,275.31,,,,,,,,,,,,
11210,25.0131164,121.5407726,133.58,4,0.24,28.86,271.42,0.24,28.86,271.42,,,,,,,,,,,,
11211,25.01310984,121.5407789,137.86,4,0.19,27.9,267.14,0.19,27.9,267.14,,,,,,,,,,,,
11212,25.01310337,121.5407856,128.78,4,0.19,26.91,276.22,0.19,26.91,276.22,,,,,,,,,,,,
11213,25.01309706,121.5407929,130.19,4,0.24,25.9,274.81,0.24,25.9,274.81,,,,,,,,,,,,
11214,25.01309043,121.5407998,140.13,4,0.24,24.89,264.87,0.24,24.89,264.87,,,,,,,,,,,,
11215,25.01308381,121.5408073,145.77,4,0.28,23.83,259.23,0.28,23.83,259.23,,,,,,,,,,,,
11216,25.01307724,121.5408139,132.73,4,0.26,22.85,272.27,0.26,22.85,272.27,,,,,,,,,,,,
11217,25.01307019,121.5408206,140.56,4,0.21,21.82,264.44,0.21,21.82,264.44,,,,,,,,,,,,
11218,25.0130636,121.5408273,138.19,4,0.2,20.83,266.81,0.2,20.83,266.81,,,,,,,,,,,,
11219,25.01305659,121.5408336,143.21,4,0.12,19.82,261.79,0.12,19.82,261.79,,,,,,,,,,,,
11220,25.01304983,121.5408409,136.6,4,0.14,18.78,268.4,0.14,18.78,268.4,,,,,,,,,,,,
11221,25.01304286,121.5408473,145.88,4,0.07,17.77,259.12,0.07,17.77,259.12,,,,,,,,,,,,
11222,25.01303637,121.5408546,125.97,4,0.11,16.75,279.03,0.11,16.75,279.03,,,,,,,,,,,,
11223,25.01302981,121.5408623,129.55,4,0.18,15.68,275.45,0.18,15.68,275.45,,,,,,,,,,,,
11224,25.01302238,121.5408695,131.94,4,0.13,14.59,273.06,0.13,14.59,273.06,,,,,,,,,,,,
11225,25.01301525,121.5408768,136.07,4,0.12,13.51,268.93,0.12,13.51,268.93,,,,,,,,,,,,
11226,25.01300746,121.540884,134.23,4,0.06,12.38,270.77,0.06,12.38,270.77,,,,,,,,,,,,
11227,25.01300035,121.5408916,137.46,4,0.06,11.29,267.54,0.06,11.29,267.54,,,,,,,,,,,,
11228,25.01299399,121.5408989,125.97,4,0.11,10.27,279.03,0.11,10.27,279.03,,,,,,,,,,,,
11229,25.01298579,121.5409065,123.17,4,0.04,9.08,281.83,0.04,9.08,281.83,,,,,,,,,,,,
11230,25.01297891,121.540914,132.35,4,0.06,8.01,272.65,0.06,8.01,272.65,,,,,,,,,,,,
11231,25.01297197,121.5409219,125.23,4,0.11,6.91,279.77,0.11,6.91,279.77,,,,,,,,,,,,
11232,25.01296476,121.5409299,138.21,4,0.14,5.77,266.79,0.14,5.77,266.79,,,,,,,,,,,,
11233,25.01295816,121.5409378,129.97,2,0.22,4.7,275.03,0.03,4.59,273.07,,,,,,,,,,,,
11234,25.01295126,121.540946,133.12,2,0.29,3.57,271.88,0.01,3.65,273.21,,,,,,,,,,,,
11235,25.01294356,121.5409537,145.02,2,0.26,2.42,259.98,0,1.84,271.02,,,,,,,,,,,,
11236,25.01293536,121.5409594,147.59,2,0.05,1.36,257.41,0.05,0.13,272.43,,,,,,,,,,,,
11237,25.01292836,121.540966,145.93,2,0,0.34,259.07,0.02,0.01,272.22,,,,,,,,,,,,
11238,25.01292454,121.5409699,120.6,4,0,-0.23,284.4,0,-0.23,284.4,,,,,,,,,,,,
11239,25.01292582,121.5409733,120.6,4,0.34,-0.36,284.4,0.34,-0.36,284.4,,,,,,,,,,,,
11240,25.01292811,121.5409747,52.42,4,0.62,-0.28,352.58,0.62,-0.28,352.58,,,,,,,,,,,,
11241,25.01293231,121.5409792,46.86,4,1.27,-0.24,358.14,1.27,-0.24,358.14,,,,,,,,,,,,
11242,25.01293847,121.5409859,49.46,4,2.23,-0.2,355.54,2.23,-0.2,355.54,,,,,,,,,,,,
11243,25.01294383,121.5409934,44.61,4,3.19,-0.28,0.39,3.19,-0.28,0.39,,,,,,,,,,,,
11244,25.01295054,121.5410006,52.45,4,4.23,-0.23,352.55,4.23,-0.23,352.55,,,,,,,,,,,,
11245,25.01295686,121.5410078,50.84,4,5.24,-0.21,354.16,5.24,-0.21,354.16,,,,,,,,,,,,
11246,25.0129634,121.541015,45.19,4,6.27,-0.18,359.81,6.27,-0.18,359.81,,,,,,,,,,,,
11247,25.01297051,121.5410225,50.57,4,7.36,-0.11,354.43,7.36,-0.11,354.43,,,,,,,,,,,,
11248,25.01297743,121.5410306,47.23,4,8.48,-0.1,357.77,8.48,-0.1,357.77,,,,,,,,,,,,
11249,25.01298396,121.5410388,49.3,4,9.58,-0.14,355.7,9.58,-0.14,355.7,,,,,,,,,,,,
11250,25.01299088,121.5410467,44.48,4,10.68,-0.12,0.52,10.68,-0.12,0.52,,,,,,,,,,,,
11251,25.01299738,121.5410546,44.15,4,11.76,-0.14,0.85,11.76,-0.14,0.85,,,,,,,,,,,,
11252,25.01300432,121.5410627,43.47,4,12.88,-0.13,1.53,12.88,-0.13,1.53,,,,,,,,,,,,
11253,25.01301165,121.5410704,50.5,4,14.01,-0.06,354.5,14.01,-0.06,354.5,,,,,,,,,,,,
11254,25.01301847,121.5410787,51.46,4,15.13,-0.08,353.54,15.13,-0.08,353.54,,,,,,,,,,,,
11255,25.01302556,121.5410864,47.47,4,16.24,-0.03,357.53,16.24,-0.03,357.53,,,,,,,,,,,,
11256,25.01303203,121.5410941,46.62,4,17.3,-0.03,358.38,17.3,-0.03,358.38,,,,,,,,,,,,
11257,25.01303832,121.5411024,52.78,4,18.38,-0.09,352.22,18.38,-0.09,352.22,,,,,,,,,,,,
11258,25.01304528,121.5411102,44.26,4,19.49,-0.06,0.74,19.49,-0.06,0.74,,,,,,,,,,,,
11259,25.01305203,121.5411177,41.78,4,20.56,-0.03,3.22,20.56,-0.03,3.22,,,,,,,,,,,,
11260,25.01305873,121.5411256,45.47,4,21.64,-0.03,359.53,21.64,-0.03,359.53,,,,,,,,,,,,
11261,25.0130658,121.5411337,49.78,4,22.77,0,355.22,22.77,0,355.22,,,,,,,,,,,,
11262,25.01307218,121.5411418,54.85,4,23.86,-0.05,350.15,23.86,-0.05,350.15,,,,,,,,,,,,
11263,25.013079,121.54115,50.59,4,24.98,-0.05,354.41,24.98,-0.05,354.41,,,,,,,,,,,,
11264,25.01308543,121.5411579,42.69,4,26.05,-0.07,2.31,26.05,-0.07,2.31,,,,,,,,,,,,
11265,25.01309243,121.5411656,47.21,4,27.14,-0.04,357.79,27.14,-0.04,357.79,,,,,,,,,,,,
11266,25.01309924,121.5411736,54.33,4,28.25,-0.03,350.67,28.25,-0.03,350.67,,,,,,,,,,,,
11267,25.01310634,121.5411812,49.84,4,29.35,0.02,355.16,29.35,0.02,355.16,,,,,,,,,,,,
11268,25.01311204,121.5411897,55,2,30.41,-0.1,350,22.03,-0.18,356.68,,,diff,34.53,0.93,,,,1.53,1.53,avg,-3.31875
11269,25.01311584,121.5411972,47.4,2,31.25,-0.3,357.6,23.07,-0.15,356.68,,,dist,33,33,,,,354.5,-5.5,,
11270,25.01312224,121.5412053,50.12,2,32.33,-0.34,354.88,24.12,-0.12,356.68,,,itvl,1.05,0.03,,,,353.54,-6.46,,
11271,25.01313314,121.5412111,17.82,2,33.59,0.15,27.18,25.16,-0.09,356.68,,,,,,,,,357.53,-2.47,,
11272,25.01313904,121.5412193,51.71,2,34.64,0.06,353.29,26.21,-0.06,356.68,,,,,,,,,358.38,-1.62,,
11273,25.01314624,121.5412272,33.89,2,35.77,0.1,11.11,27.26,-0.04,356.68,,,,,,,,,352.22,-7.78,,
11274,25.01315304,121.5412362,58.91,2,36.94,0.04,346.09,28.3,-0.01,356.68,,,,,,,,,0.74,0.74,,
11275,25.01316004,121.5412462,53.25,2,38.21,-0.08,351.75,29.35,0.02,356.68,,,,,,,,,3.22,3.22,,
11276,25.01316724,121.5412578,45.07,2,39.61,-0.29,359.93,30.4,0.05,356.68,,,,,,,,,359.53,-0.47,,
11277,25.01317494,121.5412684,53.22,2,40.97,-0.39,351.78,31.44,0.08,356.68,,,,,,,,,355.22,-4.78,,
11278,25.01318164,121.5412769,46.34,2,42.11,-0.43,358.66,32.49,0.1,356.68,,,,,,,,,350.15,-9.85,,
11279,25.01318744,121.541286,50.9,2,43.21,-0.58,354.1,33.54,0.13,356.68,,,,,,,,,354.41,-5.59,,
11280,25.01319434,121.5412944,50.45,2,44.36,-0.6,354.55,34.58,0.16,356.68,,,,,,,,,2.31,2.31,,
11281,25.01320124,121.5413032,45.46,2,45.53,-0.64,359.54,35.63,0.19,356.68,,,,,,,,,357.79,-2.21,,
11282,25.01320914,121.5413108,42.93,2,46.69,-0.52,2.07,36.67,0.22,356.68,,,,,,,,,350.67,-9.33,,
11283,25.01321724,121.5413181,44.25,2,47.84,-0.37,0.75,37.72,0.25,356.68,,,,,,,,,355.16,-4.84,,
11284,25.01322384,121.5413247,34.25,2,48.83,-0.29,10.75,38.77,0.27,356.68,,,,,,,,,,,,
11285,25.01323064,121.5413331,59.28,2,49.96,-0.31,345.72,39.81,0.3,356.68,,,,,,,,,,,,
11286,25.01323744,121.5413423,43.15,2,51.15,-0.39,1.85,40.86,0.33,356.68,,,,,,,,,,,,
