252,25.01345661,121.5412875,317.06,4,63.9,21.16,87.94,63.9,21.16,87.94,,,,,,,,,,,,
253,25.01345678,121.5412873,317.19,4,63.9,21.18,87.81,63.9,21.18,87.81,,,,,,,,,,,,
254,25.01345691,121.5412871,316.23,4,63.89,21.21,88.77,63.89,21.21,88.77,,,,,,,,,,,,
255,25.01345714,121.5412869,316.03,4,63.89,21.24,88.97,63.89,21.24,88.97,,,,,,,,,,,,
256,25.01345724,121.5412857,316.15,4,63.81,21.33,88.85,63.81,21.33,88.85,,,,,,,,,,,,
257,25.01345737,121.5412862,316.75,4,63.86,21.31,88.25,63.86,21.31,88.25,,,,,,,,,,,,
258,25.01345752,121.5412861,316.66,4,63.87,21.32,88.34,63.87,21.32,88.34,,,,,,,,,,,,
259,25.0134577,121.541286,316.21,4,63.87,21.35,88.79,63.87,21.35,88.79,,,,,,,,,,,,
260,25.01345802,121.5412851,316.57,4,63.83,21.43,88.43,63.83,21.43,88.43,,,,,,,,,,,,
261,25.01345837,121.5412857,316.68,4,63.9,21.42,88.32,63.9,21.42,88.32,,,,,,,,,,,,
262,25.01345854,121.5412851,317.16,4,63.87,21.48,87.84,63.87,21.48,87.84,,,,,,,,,,,,
263,25.01345876,121.5412851,324.46,4,63.88,21.49,80.54,63.88,21.49,80.54,,,,,,,,,,,,
264,25.01345898,121.5412847,325.52,4,63.88,21.54,79.48,63.88,21.54,79.48,,,,,,,,,,,,
265,25.01345924,121.5412846,326.61,4,63.89,21.56,78.39,63.89,21.56,78.39,,,,,,,,,,,,
266,25.01345942,121.5412844,325.9,4,63.89,21.59,79.1,63.89,21.59,79.1,,,,,,,,,,,,
267,25.01345958,121.5412844,325.26,4,63.9,21.61,79.74,63.9,21.61,79.74,,,,,,,,,,,,
268,25.01345981,121.5412844,326.06,4,63.91,21.63,78.94,63.91,21.63,78.94,,,,,,,,,,,,
269,25.01345997,121.5412841,325.73,4,63.9,21.66,79.27,63.9,21.66,79.27,,,,,,,,,,,,
270,25.01346014,121.5412842,325.17,4,63.93,21.67,79.83,63.93,21.67,79.83,,,,,,,,,,,,
271,25.01346035,121.5412839,326.2,4,63.92,21.71,78.8,63.92,21.71,78.8,,,,,,,,,,,,
272,25.0134606,121.5412837,324.35,4,63.93,21.74,80.65,63.93,21.74,80.65,,,,,,,,,,,,
273,25.01346092,121.5412834,323.65,4,63.93,21.78,81.35,63.93,21.78,81.35,,,,,,,,,,,,
274,25.01346125,121.5412829,323.52,4,63.91,21.85,81.48,63.91,21.85,81.48,,,,,,,,,,,,
275,25.01346161,121.5412824,324.66,4,63.91,21.91,80.34,63.91,21.91,80.34,,,,,,,,,,,,
276,25.01346189,121.541282,323.53,4,63.9,21.96,81.47,63.9,21.96,81.47,,,,,,,,,,,,
277,25.01346213,121.5412816,323.35,4,63.89,22.01,81.65,63.89,22.01,81.65,,,,,,,,,,,,
278,25.01346228,121.5412812,323.96,4,63.87,22.05,81.04,63.87,22.05,81.04,,,,,,,,,,,,
279,25.01346261,121.5412811,324.13,4,63.89,22.08,80.87,63.89,22.08,80.87,,,,,,,,,,,,
280,25.01346281,121.5412807,324.42,4,63.87,22.12,80.58,63.87,22.12,80.58,,,,,,,,,,,,
281,25.01346312,121.541281,324.42,4,63.92,22.13,80.58,63.92,22.13,80.58,,,,,,,,,,,,
282,25.01346316,121.5412801,323.33,4,63.86,22.19,81.67,63.86,22.19,81.67,,,,,,,,,,,,
283,25.01346346,121.5412803,321.81,4,63.89,22.21,83.19,63.89,22.21,83.19,,,,,,,,,,,,
284,25.01346381,121.5412799,321.7,4,63.89,22.26,83.3,63.89,22.26,83.3,,,,,,,,,,,,
285,25.01346413,121.5412796,323.79,4,63.89,22.31,81.21,63.89,22.31,81.21,,,,,,,,,,,,
286,25.01346449,121.5412789,322.2,4,63.87,22.38,82.8,63.87,22.38,82.8,,,,,,,,,,,,
287,25.01346497,121.5412788,322.4,4,63.9,22.43,82.6,63.9,22.43,82.6,,,,,,,,,,,,
288,25.01346536,121.5412787,322.24,4,63.92,22.47,82.76,63.92,22.47,82.76,,,,,,,,,,,,
289,25.01346559,121.5412783,322.4,4,63.91,22.51,82.6,63.91,22.51,82.6,,,,,,,,,,,,
290,25.01346572,121.5412778,324.2,4,63.89,22.56,80.8,63.89,22.56,80.8,,,,,,,,,,,,
291,25.01346598,121.5412776,324.91,4,63.89,22.59,80.09,63.89,22.59,80.09,,,,,,,,,,,,
