8190,25.01347623,121.5412834,316.07,2,65.1,23.03,88.93,64.10,22.87,87.41,,,,,,,,,
8191,25.01347693,121.5412827,316.95,2,65.1,23.13,88.05,64.10,22.97,87.41,,,,,,,,,
8192,25.01347773,121.5412819,314.27,2,65.1,23.25,90.73,64.10,23.06,87.41,,,,,,,,,
8193,25.01347843,121.5412811,312.82,2,65.1,23.36,92.18,64.10,23.15,87.41,,,,,,,,,
8194,25.01347913,121.5412806,316.52,2,65.12,23.45,88.48,64.10,23.25,87.41,,,,,,,,,
8195,25.01347993,121.54128,317.32,2,65.13,23.56,87.68,64.10,23.34,87.41,,,,,,,,,
8196,25.01348053,121.5412793,312.92,2,65.13,23.66,92.08,64.10,23.43,87.41,,,,,,,,,
8197,25.01348123,121.541279,313.77,2,65.16,23.73,91.23,64.10,23.53,87.41,,,,,,,,,
8198,25.01348193,121.5412785,315.99,2,65.18,23.83,89.01,64.10,23.62,87.41,,,,,,,,,
8199,25.01348273,121.541278,313.94,2,65.2,23.92,91.06,64.10,23.71,87.41,,,,,,,,,
8200,25.01348353,121.5412774,318.03,2,65.22,24.03,86.97,64.10,23.81,87.41,,,,,,,,,
8201,25.01348433,121.5412768,322.73,2,65.23,24.14,82.27,64.10,23.90,87.41,,,,,,,,,
8202,25.01348523,121.5412762,325.6,2,65.26,24.25,79.4,64.10,23.99,87.41,,,,,,,,,
8203,25.01348603,121.5412756,326.68,2,65.28,24.36,78.32,64.10,24.09,87.41,,,,,,,,,
8204,25.01348673,121.5412752,326.49,2,65.3,24.44,78.51,64.10,24.18,87.41,,,,,,,,,
8205,25.01348753,121.5412747,322.13,2,65.33,24.54,82.87,64.10,24.27,87.41,,,,,,,,,
8206,25.01348813,121.5412741,313.4,2,65.33,24.63,91.6,64.10,24.37,87.41,,,,,,,,,
8207,25.01348883,121.5412734,307.55,2,65.33,24.73,97.45,64.10,24.46,87.41,,,,,,,,,
8208,25.01348943,121.5412726,308.39,2,65.32,24.84,96.61,64.10,24.55,87.41,,,,,,,,,
8209,25.01349003,121.5412719,310.63,2,65.31,24.94,94.37,64.10,24.65,87.41,,,,,,,,,
8210,25.01349073,121.5412712,314.39,2,65.31,25.04,90.61,64.10,24.74,87.41,,,,,,,,,
8211,25.01349133,121.5412707,316.42,2,65.32,25.12,88.58,64.10,24.83,87.41,,,,,,,,,
8212,25.01349203,121.5412701,317.12,2,65.33,25.22,87.88,64.10,24.93,87.41,,,,,,,,,
8213,25.01349263,121.5412694,314.87,2,65.33,25.32,90.13,64.10,25.02,87.41,,,,,,,,,
8214,25.01349333,121.5412687,314.02,2,65.33,25.42,90.98,64.10,25.11,87.41,,,,,,,,,
8215,25.01349403,121.5412681,318.14,2,65.34,25.52,86.86,64.10,25.21,87.41,,,,,,,,,
8216,25.01349483,121.5412675,322.61,2,65.36,25.63,82.39,64.10,25.30,87.41,,,,,,,,,
8217,25.01349553,121.5412669,320.39,2,65.37,25.72,84.61,64.10,25.39,87.41,,,,,,,,,
8218,25.01349613,121.5412663,319.49,2,65.37,25.81,85.51,64.10,25.49,87.41,,,,,,,,,
8219,25.01349683,121.5412659,318.04,2,65.39,25.9,86.96,64.10,25.58,87.41,,,,,,,,,
8220,25.01349743,121.5412654,313.92,2,65.4,25.98,91.08,64.10,25.67,87.41,,,,,,,,,
8221,25.01349783,121.5412646,305.37,2,65.37,26.07,99.63,64.10,25.77,87.41,,,,,,,,,
8222,25.01349843,121.541264,303.91,2,65.38,26.16,101.09,64.10,25.86,87.41,,,,,,,,,
8223,25.01349883,121.5412631,303.84,2,65.34,26.25,101.16,64.10,25.95,87.41,,,,,,,,,
8224,25.01349943,121.5412623,308.14,2,65.33,26.36,96.86,64.10,26.05,87.41,,,,,,,,,
8225,25.01350003,121.5412614,307.15,2,65.31,26.47,97.85,64.10,26.14,87.41,,,,,,,,,
8226,25.01350063,121.5412604,308.91,2,65.28,26.58,96.09,64.10,26.23,87.41,,,,,,,,,
8227,25.01350143,121.5412599,313.42,2,65.31,26.68,91.58,64.10,26.33,87.41,,,,,,,,,
8228,25.01350203,121.5412588,311.26,2,65.27,26.81,93.74,64.10,26.42,87.41,,,,,,,,,
8229,25.01350283,121.5412581,315.04,2,65.28,26.92,89.96,64.10,26.51,87.41,,,,,,,,,
8230,25.01350353,121.5412574,315.4,2,65.28,27.02,89.6,64.10,26.61,87.41,,,,,,,,,
8231,25.01350433,121.5412568,317.64,2,65.3,27.13,87.36,64.10,26.70,87.41,,,,,,,,,
8232,25.01350513,121.5412563,319.1,2,65.33,27.23,85.9,64.10,26.79,87.41,,,,,,,,,
8233,25.01350583,121.5412557,319.45,2,65.34,27.33,85.55,64.10,26.89,87.41,,,,,,,,,
8234,25.01350643,121.5412551,319.16,2,65.34,27.42,85.84,64.10,26.98,87.41,,,,,,,,,
8235,25.01350723,121.5412545,320.99,2,65.35,27.52,84.01,64.10,27.07,87.41,,,,,,,,,
8236,25.01350783,121.5412539,315.24,2,65.36,27.61,89.76,64.10,27.17,87.41,,,,,,,,,
8237,25.01350833,121.5412531,306.45,2,65.34,27.71,98.55,64.10,27.26,87.41,,,,,,,,,
8238,25.01350893,121.5412523,301.96,2,65.32,27.81,103.04,64.10,27.35,87.41,,,,,,,,,
8239,25.01350953,121.5412516,303.44,2,65.32,27.91,101.56,64.10,27.45,87.41,,,,,,,,,
8240,25.01351033,121.5412508,310.67,2,65.32,28.03,94.33,64.10,27.54,87.41,,,,,,,,,
8241,25.01351093,121.5412502,305.64,2,65.32,28.12,99.36,64.10,27.63,87.41,,,,,,,,,
8242,25.01351163,121.5412494,305.16,2,65.32,28.23,99.84,64.10,27.73,87.41,,,,,,,,,
8243,25.01351233,121.5412487,307.44,2,65.32,28.34,97.56,64.10,27.82,87.41,,,,,,,,,
8244,25.01351303,121.541248,306.95,2,65.32,28.44,98.05,64.10,27.91,87.41,,,,,,,,,
8245,25.01351383,121.5412473,310.4,2,65.33,28.55,94.6,64.10,28.01,87.41,,,,,,,,,
8246,25.01351473,121.5412467,313.56,2,65.36,28.67,91.44,64.10,28.10,87.41,,,,,,,,,
8247,25.01351573,121.5412462,317.51,2,65.4,28.78,87.49,64.10,28.19,87.41,,,,,,,,,
8248,25.01351633,121.5412456,319.73,2,65.4,28.87,85.27,64.10,28.29,87.41,,,,,,,,,
8249,25.01351723,121.541245,325.06,2,65.42,28.99,79.94,64.10,28.38,87.41,,,,,,,,,
8250,25.01351783,121.5412444,321.81,2,65.43,29.08,83.19,64.10,28.47,87.41,,,,,,,,,
8251,25.01351833,121.5412437,315.79,2,65.41,29.16,89.21,64.10,28.57,87.41,,,,,,,,,
8252,25.01351883,121.541243,310.35,2,65.4,29.25,94.65,64.10,28.66,87.41,,,,,,,,,
8253,25.01351953,121.5412425,307.92,2,65.42,29.34,97.08,64.10,28.75,87.41,,,,,,,,,
8254,25.01352013,121.5412421,308.27,2,65.43,29.42,96.73,64.10,28.85,87.41,,,,,,,,,
8255,25.01352063,121.5412417,307.09,2,65.44,29.49,97.91,64.10,28.94,87.41,,,,,,,,,
8256,25.01352113,121.5412412,307.55,2,65.44,29.56,97.45,64.10,29.03,87.41,,,,,,,,,
8257,25.01352153,121.5412407,305.07,2,65.44,29.63,99.93,64.10,29.13,87.41,,,,,,,,,
8258,25.01352213,121.5412401,304.16,2,65.44,29.72,100.84,64.10,29.22,87.41,,,,,,,,,
8259,25.01352273,121.5412395,308.46,2,65.44,29.81,96.54,64.10,29.31,87.41,,,,,,,,,
8260,25.01352323,121.5412388,304.1,2,65.43,29.9,100.9,64.10,29.41,87.41,,,,,,,,,
8261,25.01352393,121.5412381,305.08,2,65.43,30,99.92,64.10,29.50,87.41,,,,,,,,,
8262,25.01352463,121.5412373,309,2,65.43,30.12,96,64.10,29.59,87.41,,,,,,,,,
8263,25.01352543,121.5412368,316.3,2,65.45,30.21,88.7,64.10,29.69,87.41,,,,,,,,,
8264,25.01352633,121.5412364,320.32,2,65.49,30.31,84.68,64.10,29.78,87.41,,,,,,,,,
8265,25.01352723,121.541236,321.53,2,65.53,30.42,83.47,64.10,29.87,87.41,,,,,,,,,
8266,25.01352813,121.5412355,319.49,2,65.56,30.52,85.51,64.10,29.97,87.41,,,,,,,,,
8267,25.01352903,121.5412349,319.44,2,65.59,30.64,85.56,64.10,30.06,87.41,,,,,,,,,
8268,25.01352973,121.5412343,313.18,2,65.6,30.73,91.82,64.10,30.15,87.41,,,,,,,,,
8269,25.01353053,121.5412336,309.44,2,65.61,30.85,95.56,64.10,30.25,87.41,,,,,,,,,
8270,25.01353123,121.5412332,306.19,2,65.63,30.93,98.81,64.10,30.34,87.41,,,,,,,,,
8271,25.01353233,121.541233,311.76,2,65.7,31.03,93.24,64.10,30.43,87.41,,,,,,,,,
8272,25.01353293,121.5412326,310.36,2,65.72,31.11,94.64,64.10,30.53,87.41,,,,,,,,,
8273,25.01353373,121.5412322,310.98,2,65.75,31.2,94.02,64.10,30.62,87.41,,,,,,,,,
8274,25.01353453,121.5412318,308.25,2,65.78,31.3,96.75,64.10,30.71,87.41,,,,,,,,,
8275,25.01353523,121.5412314,305.62,2,65.81,31.38,99.38,64.10,30.81,87.41,,,,,,,,,
8276,25.01353633,121.5412311,306.55,2,65.87,31.49,98.45,64.10,30.90,87.41,,,,,,,,,
8277,25.01353753,121.5412308,309.21,2,65.94,31.61,95.79,64.10,30.99,87.41,,,,,,,,,
8278,25.01353863,121.5412305,316.15,2,66,31.72,88.85,64.10,31.09,87.41,,,,,,,,,
8279,25.01353953,121.5412299,321.39,2,66.02,31.83,83.61,64.10,31.18,87.41,,,,,,,,,
8280,25.01354043,121.5412294,324.24,2,66.06,31.94,80.76,64.10,31.27,87.41,,,,,,,,,
8281,25.01354133,121.5412291,324.94,2,66.1,32.03,80.06,64.10,31.37,87.41,,,,,,,,,
8282,25.01354233,121.541229,323.45,2,66.17,32.12,81.55,64.10,31.46,87.41,,,,,,,,,
8283,25.01354323,121.5412289,321.13,2,66.23,32.2,83.87,64.10,31.55,87.41,,,,,,,,,
8284,25.01354413,121.5412286,319.79,2,66.28,32.29,85.21,64.10,31.65,87.41,,,,,,,,,
8285,25.01354473,121.5412282,311.67,2,66.3,32.37,93.33,64.10,31.74,87.41,,,,,,,,,
8286,25.01354563,121.541228,312.51,2,66.35,32.46,92.49,64.10,31.83,87.41,,,,,,,,,
8287,25.01354653,121.5412276,308.46,2,66.39,32.56,96.54,64.10,31.93,87.41,,,,,,,,,
8288,25.01354753,121.5412273,310.08,2,66.45,32.66,94.92,64.10,32.02,87.41,,,,,,,,,
8289,25.01354843,121.541227,310.91,2,66.49,32.75,94.09,64.10,32.11,87.41,,,,,,,,,
8290,25.01354923,121.5412267,313.23,2,66.53,32.84,91.77,64.10,32.21,87.41,,,,,,,,,
8291,25.01355013,121.5412265,312.59,2,66.59,32.92,92.41,64.10,32.30,87.41,,,,,,,,,
8292,25.01355103,121.5412263,314.83,2,66.64,33.01,90.17,64.10,32.39,87.41,,,,,,,,,
8293,25.01355183,121.5412261,316.76,2,66.69,33.09,88.24,64.10,32.49,87.41,,,,,,,,,
8294,25.01355293,121.541226,320.79,2,66.76,33.19,84.21,64.10,32.58,87.41,,,,,,,,,
8295,25.01355393,121.5412259,322.12,2,66.83,33.27,82.88,64.10,32.67,87.41,,,,,,,,,
8296,25.01355483,121.5412258,319.79,2,66.89,33.35,85.21,64.10,32.77,87.41,,,,,,,,,
8297,25.01355583,121.5412257,322.78,2,66.96,33.44,82.22,64.10,32.86,87.41,,,,,,,,,
8298,25.01355673,121.5412256,320.34,2,67.02,33.52,84.66,64.10,32.95,87.41,,,,,,,,,
8299,25.01355753,121.5412254,315.96,2,67.07,33.6,89.04,64.10,33.05,87.41,,,,,,,,,
8300,25.01355853,121.5412251,313.41,2,67.13,33.7,91.59,64.10,33.14,87.41,,,,,,,,,
8301,25.01355963,121.5412249,315.26,2,67.2,33.81,89.74,64.10,33.23,87.41,,,,,,,,,
8302,25.01356053,121.5412245,313.12,2,67.23,33.91,91.88,64.10,33.33,87.41,,,,,,,,,
8303,25.01356143,121.5412241,310.87,2,67.27,34.01,94.13,64.10,33.42,87.41,,,,,,,,,
8304,25.01356243,121.541224,309.16,2,67.34,34.09,95.84,64.10,33.51,87.41,,,,,,,,,
8305,25.01356353,121.541224,313.17,2,67.43,34.18,91.83,64.10,33.61,87.41,,,,,,,,,
8306,25.01356453,121.5412238,312.61,2,67.49,34.28,92.39,64.10,33.70,87.41,,,,,,,,,
8307,25.01356533,121.5412236,310.05,2,67.54,34.36,94.95,64.10,33.79,87.41,,,,,,,,,
8308,25.01356623,121.5412233,314.44,2,67.58,34.45,90.56,64.10,33.89,87.41,,,,,,,,,
8309,25.01356703,121.5412229,312.33,2,67.61,34.54,92.67,64.10,33.98,87.41,,,,,,,,,
8310,25.01356803,121.5412227,313.41,2,67.68,34.64,91.59,64.10,34.07,87.41,,,,,,,,,
8311,25.01356903,121.5412227,318.48,2,67.75,34.72,86.52,64.10,34.17,87.41,,,,,,,,,
8312,25.01357013,121.5412225,317.65,2,67.82,34.82,87.35,64.10,34.26,87.41,,,,,,,,,
8313,25.01357093,121.5412224,316.12,2,67.88,34.89,88.88,64.10,34.35,87.41,,,,,,,,,
8314,25.01357183,121.541222,314.37,2,67.92,34.99,90.63,64.10,34.45,87.41,,,,,,,,,
8315,25.01357273,121.5412217,313.6,2,67.96,35.09,91.4,64.10,34.54,87.41,,,,,,,,,
8316,25.01357373,121.5412213,313.51,2,68.01,35.2,91.49,64.10,34.63,87.41,,,,,,,,,
8317,25.01357453,121.5412209,311.72,2,68.04,35.29,93.28,64.10,34.73,87.41,,,,,,,,,
8318,25.01357533,121.5412203,310.03,2,68.06,35.39,94.97,64.10,34.82,87.41,,,,,,,,,
8319,25.01357593,121.5412197,309.14,2,68.06,35.48,95.86,64.10,34.91,87.41,,,,,,,,,
8320,25.01357663,121.5412195,310.54,2,68.1,35.55,94.46,64.10,35.01,87.41,,,,,,,,,
8321,25.01357743,121.5412188,310.01,2,68.11,35.67,94.99,64.10,35.10,87.41,,,,,,,,,
8322,25.01357843,121.5412183,310.97,2,68.15,35.78,94.03,64.10,35.19,87.41,,,,,,,,,
8323,25.01357933,121.5412178,309.26,2,68.18,35.89,95.74,64.10,35.29,87.41,,,,,,,,,
8324,25.01358013,121.5412174,307.37,2,68.21,35.98,97.63,64.10,35.38,87.41,,,,,,,,,
8325,25.01358083,121.5412168,309.43,2,68.22,36.08,95.57,64.10,35.47,87.41,,,,,,,,,
8326,25.01358163,121.5412164,310.33,2,68.26,36.17,94.67,64.10,35.57,87.41,,,,,,,,,
8327,25.01358233,121.5412159,311.44,2,68.27,36.26,93.56,64.10,35.66,87.41,,,,,,,,,
8328,25.01358313,121.5412153,312.46,2,68.29,36.37,92.54,64.10,35.75,87.41,,,,,,,,,
8329,25.01358413,121.5412148,317.01,2,68.33,36.49,87.99,64.10,35.85,87.41,,,,,,,,,
8330,25.01358493,121.5412142,314,2,68.35,36.59,91,64.10,35.94,87.41,,,,,,,,,
8331,25.01358583,121.5412136,314.87,2,68.37,36.71,90.13,64.10,36.03,87.41,,,,,,,,,
8332,25.01358653,121.5412126,310.71,2,68.35,36.83,94.29,64.10,36.13,87.41,,,,,,,,,
8333,25.01358733,121.5412119,313.44,2,68.36,36.94,91.56,64.10,36.22,87.41,,,,,,,,,
8334,25.01358803,121.5412112,314.81,2,68.36,37.05,90.19,64.10,36.31,87.41,,,,,,,,,
8335,25.01358873,121.5412105,314.69,2,68.37,37.15,90.31,64.10,36.41,87.41,,,,,,,,,
8336,25.01358933,121.5412098,315.14,2,68.36,37.25,89.86,64.10,36.50,87.41,,,,,,,,,
8337,25.01358993,121.5412091,316.15,2,68.36,37.35,88.85,64.10,36.59,87.41,,,,,,,,,
8338,25.01359073,121.5412085,316.36,2,68.37,37.45,88.64,64.10,36.69,87.41,,,,,,,,,
8339,25.01359133,121.5412077,315,2,68.36,37.56,90,64.10,36.78,87.41,,,,,,,,,
8340,25.01359203,121.5412071,315.73,2,68.37,37.65,89.27,64.10,36.87,87.41,,,,,,,,,
8341,25.01359273,121.5412065,316.57,2,68.38,37.75,88.43,64.10,36.97,87.41,,,,,,,,,
8342,25.01359353,121.541206,318.09,2,68.4,37.85,86.91,64.10,37.06,87.41,,,,,,,,,
8343,25.01359433,121.5412054,319.63,2,68.42,37.96,85.37,64.10,37.15,87.41,,,,,,,,,
8344,25.01359513,121.5412049,319.35,2,68.45,38.06,85.65,64.10,37.25,87.41,,,,,,,,,
8345,25.01359583,121.5412044,320.74,2,68.46,38.15,84.26,64.10,37.34,87.41,,,,,,,,,
8346,25.01359643,121.5412037,317.7,2,68.46,38.24,87.3,64.10,37.43,87.41,,,,,,,,,
8347,25.01359713,121.5412031,314.36,2,68.47,38.34,90.64,64.10,37.53,87.41,,,,,,,,,
8348,25.01359763,121.5412024,309.55,2,68.45,38.43,95.45,64.10,37.62,87.41,,,,,,,,,
8349,25.01359813,121.5412018,307.25,2,68.45,38.51,97.75,64.10,37.71,87.41,,,,,,,,,
8350,25.01359873,121.5412011,304.49,2,68.44,38.61,100.51,64.10,37.81,87.41,,,,,,,,,
8351,25.01359923,121.5412005,305.09,2,68.44,38.69,99.91,64.10,37.90,87.41,,,,,,,,,
8352,25.01359973,121.5411998,304.42,2,68.42,38.78,100.58,64.10,38.00,87.41,,,,,,,,,
8353,25.01360033,121.5411991,304.87,2,68.42,38.88,100.13,64.10,38.09,87.41,,,,,,,,,
8354,25.01360073,121.5411985,307.18,2,68.41,38.95,97.82,64.10,38.18,87.41,,,,,,,,,
8355,25.01360123,121.5411978,309.49,2,68.39,39.04,95.51,64.10,38.28,87.41,,,,,,,,,
8356,25.01360173,121.5411971,308.02,2,68.38,39.13,96.98,64.10,38.37,87.41,,,,,,,,,
8357,25.01360223,121.5411965,313.26,2,68.37,39.21,91.74,64.10,38.46,87.41,,,,,,,,,
8358,25.01360273,121.5411959,317.37,2,68.37,39.29,87.63,64.10,38.56,87.41,,,,,,,,,
8359,25.01360313,121.5411952,316.6,2,68.35,39.37,88.4,64.10,38.65,87.41,,,,,,,,,
8360,25.01360363,121.5411944,316.78,2,68.33,39.47,88.22,64.10,38.74,87.41,,,,,,,,,
8361,25.01360423,121.5411938,314.66,2,68.33,39.56,90.34,64.10,38.84,87.41,,,,,,,,,
8362,25.01360473,121.5411931,315.19,2,68.32,39.64,89.81,64.10,38.93,87.41,,,,,,,,,
8363,25.01360553,121.5411924,313.19,2,68.33,39.76,91.81,64.10,39.02,87.41,,,,,,,,,
8364,25.01360613,121.5411916,311.54,2,68.31,39.86,93.46,64.10,39.12,87.41,,,,,,,,,
8365,25.01360653,121.5411909,310.47,2,68.29,39.94,94.53,64.10,39.21,87.41,,,,,,,,,
8366,25.01360693,121.5411902,309.83,2,68.27,40.02,95.17,64.10,39.30,87.41,,,,,,,,,
8367,25.01360743,121.5411895,309.63,2,68.26,40.11,95.37,64.10,39.40,87.41,,,,,,,,,
8368,25.01360793,121.5411888,308.04,2,68.25,40.2,96.96,64.10,39.49,87.41,,,,,,,,,
8369,25.01360833,121.541188,307.72,2,68.22,40.29,97.28,64.10,39.58,87.41,,,,,,,,,
8370,25.01360893,121.5411872,311.05,2,68.21,40.39,93.95,64.10,39.68,87.41,,,,,,,,,
8371,25.01360943,121.5411864,313.56,2,68.19,40.49,91.44,64.10,39.77,87.41,,,,,,,,,
8372,25.01361003,121.5411858,318.4,2,68.19,40.58,86.6,64.10,39.86,87.41,,,,,,,,,
8373,25.01361063,121.5411851,319.54,2,68.18,40.67,85.46,64.10,39.96,87.41,,,,,,,,,
8374,25.01361133,121.5411845,319.53,2,68.19,40.77,85.47,64.10,40.05,87.41,,,,,,,,,
8375,25.01361193,121.5411841,323.44,2,68.21,40.85,81.56,64.10,40.14,87.41,,,,,,,,,
8376,25.01361233,121.5411835,318.04,2,68.2,40.92,86.96,64.10,40.24,87.41,,,,,,,,,
8377,25.01361283,121.5411828,315.48,2,68.18,41.01,89.52,64.10,40.33,87.41,,,,,,,,,
8378,25.01361323,121.5411821,316.61,2,68.16,41.09,88.39,64.10,40.42,87.41,,,,,,,,,
8379,25.01361363,121.5411814,314.62,2,68.14,41.17,90.38,64.10,40.52,87.41,,,,,,,,,
8380,25.01361403,121.5411808,313.77,2,68.13,41.24,91.23,64.10,40.61,87.41,,,,,,,,,
8381,25.01361433,121.5411801,312.34,2,68.1,41.32,92.66,64.10,40.70,87.41,,,,,,,,,
8382,25.01361443,121.5411793,312.27,2,68.05,41.38,92.73,64.10,40.80,87.41,,,,,,,,,
8383,25.01361463,121.5411786,312.06,2,68.01,41.44,92.94,64.10,40.89,87.41,,,,,,,,,
8384,25.01361493,121.5411779,310.7,2,67.99,41.51,94.3,64.10,40.98,87.41,,,,,,,,,
8385,25.01361523,121.5411772,314.7,2,67.96,41.59,90.3,64.10,41.08,87.41,,,,,,,,,
8386,25.01361563,121.5411766,316.53,2,67.94,41.66,88.47,64.10,41.17,87.41,,,,,,,,,
8387,25.01361603,121.5411759,319.75,2,67.92,41.74,85.25,64.10,41.26,87.41,,,,,,,,,
