11423,25.0135868,121.5406702,223.11,4,28.71,74.05,181.89,28.71,74.05,181.89,,,,,
11424,25.01358017,121.540663,226.65,4,27.67,74,178.35,27.67,74,178.35,,,,,
11425,25.01357394,121.5406561,222,4,26.69,73.97,183,26.69,73.97,183,,,,,
11426,25.01356752,121.5406487,225.44,4,25.66,73.96,179.56,25.66,73.96,179.56,,,,,
11427,25.01356107,121.5406416,226.83,4,24.64,73.92,178.17,24.64,73.92,178.17,,,,,
11428,25.01355467,121.5406343,223.55,4,23.62,73.91,181.45,23.62,73.91,181.45,,,,,
11429,25.01354833,121.5406267,223.34,4,22.58,73.91,181.66,22.58,73.91,181.66,,,,,
11430,25.01354262,121.5406195,232.8,4,21.62,73.94,172.2,21.62,73.94,172.2,,,,,
11431,25.01353643,121.5406124,228.69,4,20.62,73.93,176.31,20.62,73.93,176.31,,,,,
11432,25.01352989,121.5406053,213.45,4,19.61,73.88,191.55,19.61,73.88,191.55,,,,,
11433,25.01352372,121.5405979,228.07,4,18.59,73.89,176.93,18.59,73.89,176.93,,,,,
11434,25.01351705,121.5405905,227.19,4,17.54,73.85,177.81,17.54,73.85,177.81,,,,,
11435,25.01351101,121.5405831,225.25,4,16.54,73.87,179.75,16.54,73.87,179.75,,,,,
11436,25.01350474,121.5405757,231.02,4,15.52,73.87,173.98,15.52,73.87,173.98,,,,,
11437,25.013498,121.5405684,229.09,4,14.47,73.83,175.91,14.47,73.83,175.91,,,,,
11438,25.01349207,121.5405612,230.32,4,13.49,73.83,174.68,13.49,73.83,174.68,,,,,
11439,25.01348635,121.5405542,221.31,4,12.54,73.85,183.69,12.54,73.85,183.69,,,,,
11440,25.01348024,121.5405469,229.58,4,11.54,73.86,175.42,11.54,73.86,175.42,,,,,
11441,25.01347425,121.5405405,228.58,4,10.61,73.81,176.42,10.61,73.81,176.42,,,,,
11442,25.01346814,121.5405331,226.3,4,9.61,73.82,178.7,9.61,73.82,178.7,,,,,
11443,25.01346178,121.540526,231.62,4,8.6,73.79,173.38,8.6,73.79,173.38,,,,,
11444,25.0134555,121.5405192,220.99,4,7.62,73.75,184.01,7.62,73.75,184.01,,,,,
11445,25.01344941,121.540512,219.35,4,6.63,73.75,185.65,6.63,73.75,185.65,,,,,
11446,25.01344312,121.540505,224.16,4,5.64,73.72,180.84,5.64,73.72,180.84,,,,,
11447,25.0134369,121.5404985,227.66,4,4.69,73.66,177.34,4.69,73.66,177.34,,,,,
11448,25.01343161,121.5404916,223.73,4,3.78,73.7,181.27,3.78,73.7,181.27,,,,,
11449,25.0134261,121.5404841,241.33,4,2.81,73.77,163.67,2.81,73.77,163.67,,,,,
11450,25.01342007,121.5404772,221.67,4,1.84,73.76,183.33,1.84,73.76,183.33,,,,,
11451,25.01341432,121.5404706,222.43,4,0.92,73.74,182.57,0.92,73.74,182.57,,,,,
11452,25.01340895,121.5404659,216.95,4,0.17,73.63,188.05,0.17,73.63,188.05,,,,,
11453,25.013406,121.5404707,97.07,4,0.29,73.06,307.93,0.29,73.06,307.93,,,,,
11454,25.01340537,121.5404735,149.22,4,0.45,72.82,255.78,0.45,72.82,255.78,,,,,
11455,25.01340054,121.5404792,138.67,4,0.5,72.03,266.33,0.5,72.03,266.33,,,,,
11456,25.01339404,121.5404854,136.18,4,0.45,71.08,268.82,0.45,71.08,268.82,,,,,
11457,25.01338769,121.5404923,135.37,4,0.47,70.1,269.63,0.47,70.1,269.63,,,,,
11458,25.01338181,121.5404991,146.68,4,0.52,69.15,258.32,0.52,69.15,258.32,,,,,
11459,25.01337459,121.5405056,144.24,4,0.45,68.12,260.76,0.45,68.12,260.76,,,,,
11460,25.01336813,121.5405123,145,4,0.44,67.13,260,0.44,67.13,260,,,,,
11461,25.01336213,121.5405194,144.17,4,0.5,66.16,260.83,0.5,66.16,260.83,,,,,
11462,25.01335531,121.5405249,138.17,4,0.38,65.23,266.83,0.38,65.23,266.83,,,,,
11463,25.01334904,121.5405322,135.24,4,0.44,64.22,269.76,0.44,64.22,269.76,,,,,
11464,25.01334242,121.5405384,147.32,4,0.39,63.26,257.68,0.39,63.26,257.68,,,,,
11465,25.01333612,121.540545,133.12,4,0.39,62.29,271.88,0.39,62.29,271.88,,,,,
11466,25.01332939,121.5405516,130.23,4,0.35,61.3,274.77,0.35,61.3,274.77,,,,,
11467,25.01332355,121.5405587,139.26,4,0.43,60.33,265.74,0.43,60.33,265.74,,,,,
11468,25.01331689,121.5405661,126.19,4,0.46,59.29,278.81,0.46,59.29,278.81,,,,,
11469,25.01331031,121.5405727,141.52,4,0.44,58.3,263.48,0.44,58.3,263.48,,,,,
11470,25.01330377,121.5405799,138.5,4,0.46,57.28,266.5,0.46,57.28,266.5,,,,,
11471,25.01329704,121.5405865,132.97,4,0.44,56.28,272.03,0.44,56.28,272.03,,,,,
11472,25.01329055,121.5405934,138.46,4,0.44,55.28,266.54,0.44,55.28,266.54,,,,,
11473,25.01328378,121.5406005,143.04,4,0.44,54.24,261.96,0.44,54.24,261.96,,,,,
11474,25.01327729,121.5406074,129.13,4,0.45,53.24,275.87,0.45,53.24,275.87,,,,,
11475,25.0132709,121.5406137,138.85,4,0.42,52.29,266.15,0.42,52.29,266.15,,,,,
11476,25.0132644,121.5406206,133.98,4,0.43,51.29,271.02,0.43,51.29,271.02,,,,,
11477,25.01325795,121.5406272,134.14,4,0.42,50.32,270.86,0.42,50.32,270.86,,,,,
11478,25.01325117,121.5406339,137.73,4,0.39,49.31,267.27,0.39,49.31,267.27,,,,,
11479,25.01324449,121.5406408,130.86,4,0.39,48.29,274.14,0.39,48.29,274.14,,,,,
11480,25.01323785,121.5406476,136.23,4,0.38,47.28,268.77,0.38,47.28,268.77,,,,,
11481,25.01323105,121.5406544,133.74,4,0.35,46.27,271.26,0.35,46.27,271.26,,,,,
11482,25.01322432,121.5406612,138.76,4,0.34,45.25,266.24,0.34,45.25,266.24,,,,,
11483,25.01321813,121.5406682,136.26,4,0.38,44.27,268.74,0.38,44.27,268.74,,,,,
11484,25.01321147,121.5406753,129.33,4,0.38,43.25,275.67,0.38,43.25,275.67,,,,,
11485,25.01320489,121.5406816,135.84,4,0.34,42.28,269.16,0.34,42.28,269.16,,,,,
11486,25.01319839,121.5406881,133.38,4,0.32,41.31,271.62,0.32,41.31,271.62,,,,,
11487,25.01319164,121.5406951,127.87,4,0.32,40.28,277.13,0.32,40.28,277.13,,,,,
11488,25.01318503,121.540702,134.79,4,0.32,39.27,270.21,0.32,39.27,270.21,,,,,
11489,25.01317878,121.5407088,137.59,4,0.33,38.3,267.41,0.33,38.3,267.41,,,,,
11490,25.01317235,121.5407152,126.95,4,0.31,37.34,278.05,0.31,37.34,278.05,,,,,
11491,25.01316563,121.5407215,137.38,4,0.26,36.36,267.62,0.26,36.36,267.62,,,,,
11492,25.01315949,121.5407284,141.52,4,0.3,35.39,263.48,0.3,35.39,263.48,,,,,
11493,25.01315313,121.5407353,126.95,4,0.32,34.4,278.05,0.32,34.4,278.05,,,,,
11494,25.01314602,121.5407419,136.33,4,0.25,33.37,268.67,0.25,33.37,268.67,,,,,
11495,25.01313964,121.540749,138.57,4,0.28,32.36,266.43,0.28,32.36,266.43,,,,,
11496,25.01313363,121.5407558,132.75,4,0.33,31.41,272.25,0.33,31.41,272.25,,,,,
11497,25.0131268,121.5407622,147.95,4,0.27,30.42,257.05,0.27,30.42,257.05,,,,,
11498,25.01312108,121.540769,148.93,4,0.33,29.49,256.07,0.33,29.49,256.07,,,,,
11499,25.01311556,121.5407758,131.57,4,0.41,28.57,273.43,0.41,28.57,273.43,,,,,
11500,25.01310915,121.5407815,144.07,4,0.33,27.66,260.93,0.33,27.66,260.93,,,,,
11501,25.01310264,121.5407878,150.04,4,0.3,26.7,254.96,0.3,26.7,254.96,,,,,
11502,25.01309702,121.5407942,143.33,4,0.33,25.81,261.67,0.33,25.81,261.67,,,,,
11503,25.01309107,121.5408002,130.23,4,0.31,24.92,274.77,0.31,24.92,274.77,,,,,
11504,25.01308486,121.5408068,132.28,4,0.32,23.96,272.72,0.32,23.96,272.72,,,,,
11505,25.01307911,121.5408129,139.95,4,0.33,23.07,265.05,0.33,23.07,265.05,,,,,
11506,25.01307254,121.5408191,141.18,4,0.28,22.11,263.82,0.28,22.11,263.82,,,,,
11507,25.01306599,121.5408256,142.05,4,0.26,21.13,262.95,0.26,21.13,262.95,,,,,
11508,25.01305998,121.5408317,144.87,4,0.25,20.23,260.13,0.25,20.23,260.13,,,,,
11509,25.01305401,121.5408382,137.91,4,0.26,19.3,267.09,0.26,19.3,267.09,,,,,
11510,25.01304721,121.5408444,142.56,4,0.2,18.32,262.44,0.2,18.32,262.44,,,,,
11511,25.01304096,121.5408517,135.8,4,0.25,17.31,269.2,0.25,17.31,269.2,,,,,
11512,25.01303416,121.540858,124.84,4,0.2,16.33,280.16,0.2,16.33,280.16,,,,,
11513,25.01302756,121.5408645,133.59,4,0.16,15.35,271.41,0.16,15.35,271.41,,,,,
11514,25.01302069,121.5408721,145.04,4,0.19,14.27,259.96,0.19,14.27,259.96,,,,,
11515,25.01301385,121.5408792,133.87,4,0.19,13.23,271.13,0.19,13.23,271.13,,,,,
11516,25.01300733,121.5408865,131.1,4,0.23,12.2,273.9,0.23,12.2,273.9,,,,,
11517,25.01300016,121.5408931,124.29,4,0.16,11.16,280.71,0.16,11.16,280.71,,,,,
11518,25.01299343,121.5409001,130.93,4,0.16,10.14,274.07,0.16,10.14,274.07,,,,,
11519,25.01298668,121.5409071,132.05,4,0.16,9.11,272.95,0.16,9.11,272.95,,,,,
11520,25.01298013,121.540914,124.7,4,0.16,8.11,280.3,0.16,8.11,280.3,,,,,
11521,25.01297343,121.5409217,135.32,4,0.21,7.03,269.68,0.21,7.03,269.68,,,,,
11522,25.01296665,121.5409288,135.79,4,0.21,6,269.21,0.21,6,269.21,,,,,
11523,25.01295953,121.5409359,143.53,4,0.19,4.93,261.47,0.19,4.93,261.47,,,,,
11524,25.01295237,121.5409431,135.32,4,0.16,3.86,269.68,0.16,3.86,269.68,,,,,
11525,25.01294572,121.5409503,142.81,4,0.18,2.83,262.19,0.18,2.83,262.19,,,,,
11526,25.01293832,121.5409573,126.86,4,0.13,1.75,278.14,0.13,1.75,278.14,,,,,
11527,25.01293151,121.540964,129.04,4,0.1,0.73,275.96,0.1,0.73,275.96,,,,,
11528,25.01292589,121.5409707,136.39,4,0.16,-0.18,268.61,0.16,-0.18,268.61,,,,,
11529,25.01292861,121.5409753,354.52,4,0.7,-0.28,50.48,0.7,-0.28,50.48,,,,,
11530,25.01293244,121.5409779,48.83,4,1.19,-0.15,356.17,1.19,-0.15,356.17,,,,,
11531,25.01293813,121.5409844,41.45,4,2.1,-0.13,3.55,2.1,-0.13,3.55,,,,,
11532,25.01294416,121.5409922,48.23,4,3.12,-0.17,356.77,3.12,-0.17,356.77,,,,,
11533,25.01295091,121.541,51.99,4,4.21,-0.16,353.01,4.21,-0.16,353.01,,,,,
11534,25.01295752,121.5410078,50.87,4,5.29,-0.16,354.13,5.29,-0.16,354.13,,,,,
11535,25.01296457,121.5410157,46.05,4,6.41,-0.13,358.95,6.41,-0.13,358.95,,,,,
11536,25.01297116,121.5410229,44.15,4,7.44,-0.09,0.85,7.44,-0.09,0.85,,,,,
11537,25.01297749,121.5410306,52.91,4,8.49,-0.1,352.09,8.49,-0.1,352.09,,,,,
11538,25.01298458,121.5410382,43.21,4,9.58,-0.05,1.79,9.58,-0.05,1.79,,,,,
11539,25.01299098,121.5410461,49.98,4,10.65,-0.07,355.02,10.65,-0.07,355.02,,,,,
11540,25.01299726,121.5410536,51.26,4,11.67,-0.07,353.74,11.67,-0.07,353.74,,,,,
11541,25.01300326,121.5410605,52.79,4,12.64,-0.06,352.21,12.64,-0.06,352.21,,,,,
11542,25.01300924,121.5410684,44.96,4,13.67,-0.12,0.04,13.67,-0.12,0.04,,,,,
11543,25.01301602,121.5410751,44.65,4,14.69,-0.03,0.35,14.69,-0.03,0.35,,,,,
11544,25.01302233,121.5410821,48.95,4,15.68,0,356.05,15.68,0,356.05,,,,,
11545,25.01302884,121.5410897,48.01,4,16.74,0.01,356.99,16.74,0.01,356.99,,,,,
11546,25.01303496,121.5410972,48.06,4,17.75,-0.01,356.94,17.75,-0.01,356.94,,,,,
11547,25.01304152,121.5411045,50.97,4,18.78,0.03,354.03,18.78,0.03,354.03,,,,,
11548,25.01304769,121.5411121,46.67,4,19.81,0,358.33,19.81,0,358.33,,,,,
11549,25.0130541,121.541119,44.12,4,20.81,0.05,0.88,20.81,0.05,0.88,,,,,
11550,25.0130604,121.5411261,45.39,4,21.8,0.08,359.61,21.8,0.08,359.61,,,,,
11551,25.0130669,121.5411332,50.88,4,22.82,0.12,354.12,22.82,0.12,354.12,,,,,
11552,25.01307324,121.5411407,49.17,4,23.86,0.11,355.83,23.86,0.11,355.83,,,,,
11553,25.01307975,121.5411484,56.68,4,24.92,0.12,348.32,24.92,0.12,348.32,,,,,
11554,25.01308586,121.5411552,48.23,4,25.88,0.15,356.77,25.88,0.15,356.77,,,,,
11555,25.01309176,121.5411631,47.59,4,26.91,0.08,357.41,26.91,0.08,357.41,,,,,
11556,25.01309867,121.5411703,41.95,4,27.97,0.15,3.05,27.97,0.15,3.05,,,,,
11557,25.0131046,121.5411771,41.78,4,28.91,0.17,3.22,28.91,0.17,3.22,,,,,
11558,25.013109,121.5411847,75,2,29.8,0,330,29.92,0.18,357.41,,,diff,22.16,0.12
11559,25.0131102,121.5411914,71.8,2,30.39,-0.36,333.2,30.92,0.18,357.41,,,dist,22,22
11560,25.0131119,121.5411975,72.07,2,30.96,-0.64,332.93,31.93,0.19,357.41,,,itvl,1.01,0.01
11561,25.0131143,121.5412013,62.67,2,31.42,-0.71,342.33,32.94,0.19,357.41,,,,,
11562,25.0131164,121.5412044,61.77,2,31.81,-0.75,343.23,33.95,0.20,357.41,,,,,
11563,25.0131196,121.5412106,64.02,2,32.51,-0.91,340.98,34.95,0.20,357.41,,,,,
11564,25.0131251,121.5412186,55.2,2,33.51,-1.02,349.8,35.96,0.21,357.41,,,,,
11565,25.0131314,121.5412277,57.79,2,34.66,-1.13,347.21,36.97,0.21,357.41,,,,,
11566,25.013138,121.5412381,55.77,2,35.93,-1.31,349.23,37.98,0.22,357.41,,,,,
11567,25.013145,121.5412459,51.07,2,37.03,-1.27,353.93,38.98,0.22,357.41,,,,,
11568,25.0131518,121.5412532,46.29,2,38.09,-1.22,358.71,39.99,0.23,357.41,,,,,
11569,25.0131592,121.5412597,43.96,2,39.13,-1.07,1.04,41.00,0.24,357.41,,,,,
11570,25.0131664,121.5412664,45.41,2,40.17,-0.94,359.59,42.00,0.24,357.41,,,,,
11571,25.0131718,121.5412751,57.27,2,41.22,-1.1,347.73,43.01,0.25,357.41,,,,,
11572,25.0131782,121.5412822,46.51,2,42.22,-1.07,358.49,44.02,0.25,357.41,,,,,
11573,25.0131846,121.541289,41.61,2,43.21,-1.02,3.39,45.03,0.26,357.41,,,,,
11574,25.0131911,121.5412942,54.47,2,44.09,-0.84,350.53,46.03,0.26,357.41,,,,,
11575,25.0131967,121.5413005,47.06,2,44.98,-0.82,357.94,47.04,0.27,357.41,,,,,
11576,25.013203,121.5413071,46.16,2,45.94,-0.76,358.84,48.05,0.27,357.41,,,,,
11577,25.0132096,121.5413142,45.63,2,46.96,-0.71,359.37,49.06,0.28,357.41,,,,,
11578,25.0132157,121.541323,60.27,2,48.07,-0.82,344.73,50.06,0.28,357.41,,,,,
11579,25.01324134,121.5413371,39.16,4,51.07,0.29,5.84,51.07,0.29,5.84,,,,,
11580,25.01324769,121.5413444,49.48,4,52.09,0.3,355.52,52.09,0.3,355.52,,,,,
11581,25.01325372,121.541352,58.4,4,53.1,0.27,356.6,53.1,0.27,356.6,,,,,
11582,25.01326052,121.5413589,47.56,4,54.13,0.35,357.44,54.13,0.35,357.44,,,,,
11583,25.01326669,121.5413662,10.64,4,55.14,0.35,354.36,55.14,0.35,354.36,,,,,
11584,25.01327313,121.5413737,33.33,4,56.18,0.35,1.67,56.18,0.35,1.67,,,,,
11585,25.01327922,121.5413814,42.37,4,57.2,0.32,2.63,57.2,0.32,2.63,,,,,
11586,25.01328562,121.5413889,40.42,4,58.24,0.33,4.58,58.24,0.33,4.58,,,,,
11587,25.01329174,121.5413966,46.38,4,59.27,0.3,358.62,59.27,0.3,358.62,,,,,
11588,25.01329807,121.5414036,46.31,4,60.27,0.33,358.69,60.27,0.33,358.69,,,,,
11589,25.01330432,121.5414105,50.97,4,61.25,0.36,354.03,61.25,0.36,354.03,,,,,
11590,25.01331019,121.5414179,45.87,4,62.24,0.34,359.13,62.24,0.34,359.13,,,,,
11591,25.0133159,121.5414244,42.62,4,63.15,0.35,2.38,63.15,0.35,2.38,,,,,
11592,25.0133211,121.5414293,34.49,4,63.91,0.44,10.51,63.91,0.44,10.51,,,,,
11593,25.01332469,121.541425,280.22,4,63.87,1.02,124.78,63.87,1.02,124.78,,,,,
11594,25.01332712,121.54142,307.48,4,63.69,1.56,97.52,63.69,1.56,97.52,,,,,
