0.51785,79.51749,-1
0.52168,79.52155,269.586
0.53085,79.53128,-1
0.5347,79.53684,269.329
0.53537,79.53316,-1
0.53843,79.5364,268.726
0.54335,79.52262,-1
0.55079,79.52175,267.922
0.55811,79.51489,-1
0.56283,79.49213,265.83500000000004
0.56001,79.46574,-1
0.55247,79.42849,267.79200000000003
0.5518,79.39855,-1
0.54523,79.3711,269.198
0.53094,79.33254,-1
0.52243,79.28551,272.055
0.51755,79.23354,-1
0.55193,79.16769,271.046
0.5543,79.10587,-1
0.59834,79.03859,268.382
0.61876,78.98278,-1
0.64257,78.91155,265.339
0.65773,78.82093,-1
0.66748,78.75525,266.59000000000003
0.67424,78.6557,-1
0.67461,78.5713,264.834
0.67037,78.48054,-1
0.65209,78.39681,266.211
0.64256,78.30337,-1
0.63719,78.22894,267.887
0.63191,78.12539,-1
0.64203,78.04256,267.913
0.64769,77.96085,-1
0.65119,77.88269,268.01099999999997
0.66027,77.78707,-1
0.6761,77.69276,266.892
0.6669,77.61429,-1
0.67935,77.50176,265.918
0.69488,77.4276,-1
0.69908,77.31364,264.971
0.67489,77.23241,-1
0.66493,77.1195,267.156
0.65387,77.02443,-1
0.66029,76.94353,268.567
0.65282,76.84203,-1
0.65184,76.72988,268.762
0.66953,76.65216,-1
0.68094,76.56047,266.884
0.69175,76.47546,-1
0.70084,76.37984,264.549
0.69244,76.27005,-1
0.67782,76.1829,266.124
0.65846,76.08339,-1
0.6462,75.96805,267.461
0.62624,75.87522,-1
0.63974,75.77698,269.00800000000004
0.63234,75.67848,-1
0.64728,75.57737,269.211
0.66653,75.46916,-1
0.67545,75.36605,268.926
0.68803,75.25951,-1
0.69641,75.16608,266.96500000000003
0.68419,75.05223,-1
0.6849,74.94918,266.993
0.67032,74.8299,-1
0.67555,74.72873,266.60900000000004
0.66855,74.61457,-1
0.67405,74.52538,266.11699999999996
0.68655,74.41585,-1
0.71263,74.31194,264.5
0.72048,74.19455,-1
0.72591,74.10236,265.403
0.71745,73.98957,-1
0.72527,73.9043,263.988
0.72395,73.77718,-1
0.71608,73.69134,264.993
0.69183,73.57349,-1
0.6703,73.47754,267.731
0.66097,73.39308,-1
0.66294,73.27967,266.89
0.67303,73.16172,-1
0.68843,73.04795,265.51
0.68123,72.95844,-1
0.70181,72.84286,266.467
0.69431,72.73987,-1
0.68954,72.62515,267.19
0.67948,72.50775,-1
0.65373,72.4234,269.332
0.64686,72.31523,-1
0.63517,72.22534,270.93
0.64292,72.13708,-1
0.64722,72.02761,271.898
0.68124,71.91166,-1
0.69085,71.80637,269.66200000000003
0.68335,71.70338,-1
0.71664,71.58813,266.815
0.7225,71.48178,-1
0.69396,71.37254,266.424
0.69773,71.27273,-1
0.68431,71.13861,266.63599999999997
0.72075,71.03109,-1
0.69051,70.94636,265.649
0.72799,70.81801,-1
0.72059,70.71951,261.697
0.72492,70.61154,-1
0.73111,70.52016,266.414
0.74751,70.41768,-1
0.74898,70.31544,280.531
0.7345,70.20066,-1
0.71507,70.09816,286.222
0.67632,70.00001,-1
0.69983,69.8817,279.807
0.6917,69.78388,-1
0.66356,69.69261,289.61199999999997
0.66553,69.5792,-1
0.69968,69.46925,260.38
0.70258,69.36414,-1
0.72064,69.26928,287.486
0.7282,69.17203,-1
0.73542,69.05982,287.634
0.70013,68.94926,-1
0.70709,68.82507,290.514
0.67785,68.71801,-1
0.7029,68.60132,289.55899999999997
0.69014,68.53076,-1
0.67396,68.40687,264.68399999999997
0.7014,68.2971,-1
0.67399,68.20514,266.387
0.69364,68.08127,-1
0.74179,67.96277,261.01599999999996
0.73817,67.86683,-1
0.73503,67.75823,262.345
0.71546,67.64974,-1
0.71637,67.52206,261.798
0.70345,67.41039,-1
0.7028,67.31321,266.486
0.72502,67.20374,-1
0.68863,67.11103,265.23900000000003
0.67963,67.00791,-1
0.6836,66.88347,267.259
0.70608,66.78599,-1
0.75808,66.67305,264.574
0.75806,66.57069,-1
0.75857,66.45865,262.703
0.72132,66.36064,-1
0.696,66.26213,265.712
0.71546,66.12927,-1
0.69463,66.03114,265.497
0.69048,65.94487,-1
0.67431,65.82097,266.50800000000004
0.68751,65.70926,-1
0.69766,65.5943,264.919
0.7004,65.48171,-1
0.71554,65.35597,264.121
0.68331,65.24866,-1
0.68741,65.1302,265.863
0.682,65.02066,-1
0.69717,64.89642,265.044
0.71061,64.79518,-1
0.68616,64.70198,264.71000000000004
0.66377,64.60072,-1
0.70579,64.47574,266.933
0.68403,64.36931,-1
0.71047,64.24825,265.678
0.70975,64.14807,-1
0.70228,64.04658,266.174
0.69262,63.91352,-1
0.68841,63.82425,265.919
0.67473,63.71178,-1
0.68275,63.60187,268.996
0.65943,63.49232,-1
0.66277,63.37305,268.08799999999997
0.67634,63.27781,-1
0.67067,63.15629,268.7
0.72629,63.03843,-1
0.69316,62.95794,269.575
0.69536,62.85502,-1
0.75325,62.70447,264.067
0.71234,62.60988,-1
0.68078,62.49889,265.73199999999997
0.6634,62.38835,-1
0.69213,62.30334,267.798
