-0.31471,-0.01971,4.899000000000001
-0.31152,-0.01047,-1
-0.31544,-0.01902,4.177999999999997
-0.31687,-0.01615,-1
-0.31547,-0.02052,4.749000000000024
-0.31697,-0.02064,-1
-0.31471,-0.01971,5.031000000000006
-0.30637,-0.01377,-1
-0.3047,-0.00616,4.810999999999979
-0.28935,0.01306,-1
-0.28609,0.02529,2.4769999999999754
-0.25449,0.07053,-1
-0.20207,0.11154,356.641
-0.16405,0.1095,-1
-0.0984,0.10755,353.142
-0.03611,0.08887,-1
0.02948,0.05029,352.755
0.08659,-0.0002,-1
0.16131,0.00309,358.748
0.22041,0.0088,-1
0.28353,-0.00608,356.668
0.3429,-0.02201,-1
0.44319,-0.04422,357.009
0.53133,0.02594,-1
0.61177,-0.01587,359.204
0.7061,-0.00346,-1
0.78903,0.03339,358.96500000000003
0.88127,0.05234,-1
0.99129,0.06532,358.402
1.11351,0.08978,-1
1.19283,0.03069,358.925
1.32382,0.08054,-1
1.3791,0.01495,0.5190000000000055
1.50564,-0.00132,-1
1.57096,0.01537,359.128
1.68012,0.02305,-1
1.81254,0.07003,358.716
1.90454,0.0785,-1
2.01912,0.09485,0.16599999999999682
2.10115,0.09128,-1
2.23191,0.09703,358.26
2.33489,0.0616,-1
2.42128,0.08604,357.398
2.5585,0.01238,-1
2.63837,0.04599,357.145
2.74228,0.01885,-1
2.84628,0.02983,357.907
2.97326,0.03302,-1
3.0535,0.04947,358.946
3.16767,0.04785,-1
3.27796,0.03918,357.725
3.3823,0.03151,-1
3.49581,0.03357,357.197
3.61332,-0.02007,-1
3.74954,-0.00415,358.189
3.82702,-0.01109,-1
3.93797,-0.02344,356.981
4.03872,-0.02469,-1
4.1632,-0.03292,356.489
4.29127,-0.01394,-1
4.39847,0.00627,355.836
4.51088,-0.00745,-1
4.6229,-0.00552,355.754
4.73332,-0.0082,-1
4.86714,0.0008,354.588
4.97601,-0.03863,-1
5.09869,-0.06045,357.92
5.19519,-0.0516,-1
5.30382,-0.06788,359.485
5.42175,-0.06844,-1
5.53712,-0.04978,0.08899999999999864
5.65522,-0.04285,-1
5.76192,-0.0451,359.564
5.87915,-0.00985,-1
5.99928,-0.01246,358.442
6.11179,-0.02169,-1
6.23249,-0.03248,358.911
6.35298,-0.05225,-1
6.46237,-0.06771,359.508
6.56458,-0.07034,-1
6.67999,-0.05019,0.4759999999999991
6.80251,-0.04587,-1
6.90718,-0.00496,359.723
7.01747,-0.01363,-1
7.14573,0.01433,357.603
7.25572,0.02581,-1
7.3692,0.02637,355.419
7.48534,0.01222,-1
7.61049,0.00031,356.844
7.72829,-0.00623,-1
7.82485,-0.02801,358.679
7.93707,-0.01709,-1
8.04619,-0.01091,358.446
8.15678,-0.00611,-1
8.28441,0.02702,359.161
8.38805,0.02153,-1
8.50828,0.02341,358.55
8.61618,0.00781,-1
8.73863,0.00913,358.283
8.86421,-0.01693,-1
8.9754,-0.0188,0.8430000000000177
9.08256,-0.03371,-1
9.17607,-0.02511,359.929
9.30168,-0.01606,-1
9.40768,-0.01612,359.115
9.53934,-0.03719,-1
9.65012,-0.02341,357.776
9.76407,-0.00188,-1
9.88167,-0.01741,358.313
10.00386,-0.02807,-1
10.12,-0.04222,0.18900000000002137
10.23933,-0.04715,-1
10.35563,-0.05382,0.4309999999999832
10.45941,-0.05332,-1
10.55876,-0.05021,1.2339999999999804
10.6971,-0.03933,-1
10.81011,-0.02611,0.4560000000000173
10.92013,-0.01313,-1
11.03118,0.01263,357.558
11.14746,0.00446,-1
11.27546,-0.01318,358.764
11.39403,-0.01891,-1
11.50495,-0.03276,359.755
11.61873,-0.01872,-1
11.68481,-0.03484,358.509
11.83216,-0.02172,-1
11.96462,-0.04048,1.3899999999999864
12.07102,-0.02258,-1
12.1807,0.00905,358.629
12.28926,0.0234,-1
12.40792,0.02215,357.671
12.54444,0.01793,-1
12.65449,0.0324,357.181
12.78995,0.01389,-1
12.90412,0.01227,358.435
13.00118,0.01295,-1
13.12297,0.01795,357.411
13.24183,0.02569,-1
13.37146,0.04778,356.45799999999997
13.47437,0.04298,-1
13.59985,0.04604,356.519
13.69734,0.06618,-1
13.82917,0.0526,355.772
13.93956,0.04842,-1
14.05623,0.0246,357.037
14.15203,0.03563,-1
14.24686,0.03687,356.133
14.37589,0.03202,-1
14.50506,0.03315,358.517
14.60159,0.0435,-1
14.72102,0.04307,357.979
14.85105,0.04951,-1
14.93358,0.06839,356.409
15.05607,0.07121,-1
15.19391,0.05962,355.10699999999997
15.3058,0.05557,-1
15.42825,0.02326,358.233
15.52894,0.01902,-1
15.63969,0.03131,357.194
15.77786,0.03469,-1
15.89905,0.04636,356.305
16.01871,0.05641,-1
16.13874,0.04931,357.324
16.24464,0.07838,-1
16.3669,0.07071,355.504
