Lat,Lon,HDT,indicator,p_n,t_n
25.01323504,121.5413294,225.972,4,11,180
25.01323503,121.5413294,225.901,4,11,180
25.01323494,121.5413294,225.766,4,11,180
25.01323504,121.5413294,225.701,4,11,180
25.01323502,121.5413294,225.782,4,11,180
25.01323501,121.5413295,226.067,4,11,180
25.01323501,121.5413294,225.979,4,11,180
25.01323498,121.5413294,225.995,4,11,180
25.01323503,121.5413294,225.961,4,11,180
25.01323508,121.5413293,225.465,4,11,180
25.01323504,121.5413295,-1,4,11,225
25.01323505,121.5413295,-1,4,11,225
25.013235,121.5413296,-1,4,11,225
25.01323498,121.5413296,-1,4,11,225
25.01323501,121.5413296,-1,4,11,225
25.013235,121.5413296,-1,4,11,225
25.01323501,121.5413296,178.236,4,11,225
25.01323499,121.5413296,178.757,4,11,225
25.013235,121.5413296,178.805,4,11,225
25.01323503,121.5413295,178.31,4,11,225
25.01323503,121.5413296,178.723,4,11,225
25.01323503,121.5413296,178.722,4,11,225
25.01323501,121.5413296,178.454,4,11,225
25.01323503,121.5413295,177.993,4,11,225
25.01323504,121.5413295,178.389,4,11,225
25.01323501,121.5413296,178.662,4,11,225
25.01323507,121.5413296,178.625,4,11,225
25.01323505,121.5413296,178.299,4,11,225
25.013235,121.5413296,178.261,4,11,225
25.01323503,121.5413296,178.261,4,11,225
25.01323504,121.5413296,178.639,4,11,225
25.01323499,121.5413295,178.392,4,11,225
25.01323505,121.5413295,178,4,11,225
25.01323506,121.5413295,178.133,4,11,225
25.01323503,121.5413295,178.045,4,11,225
25.01323504,121.5413295,178.593,4,11,225
25.01323499,121.5413296,178.555,4,11,225
25.01323499,121.5413296,178.891,4,11,225
25.01323498,121.5413296,178.609,4,11,225
25.013235,121.5413295,178.149,4,11,225
25.013235,121.5413296,178.301,4,11,225
25.01323499,121.5413296,178.226,4,11,225
25.013235,121.5413296,178.564,4,11,225
25.01323499,121.5413296,178.757,4,11,225
25.01323499,121.5413295,178.389,4,11,225
25.01323498,121.5413295,178.551,4,11,225
25.01323499,121.5413296,178.676,4,11,225
25.013235,121.5413295,178.548,4,11,225
25.01323501,121.5413296,178.498,4,11,225
25.013235,121.5413296,178.613,4,11,225
25.013235,121.5413295,178.317,4,11,225
25.01323497,121.5413296,178.59,4,11,225
25.013235,121.5413296,178.432,4,11,225
25.01323505,121.5413296,178.774,4,11,225
25.013235,121.5413296,178.507,4,11,225
25.013235,121.5413296,178.523,4,11,225
25.01323496,121.5413296,178.445,4,11,225
25.01323503,121.5413295,178.14,4,11,225
25.01323502,121.5413296,178.703,4,11,225
25.013235,121.5413296,178.863,4,11,225
25.013235,121.5413296,179.118,4,11,225
25.01323493,121.5413296,178.981,4,11,225
25.013235,121.5413296,178.699,4,11,225
25.01323498,121.5413296,178.592,4,11,225
25.01323582,121.5413296,135.745,4,11,270
25.01323589,121.5413296,135.969,4,11,270
25.0132357,121.5413296,136.009,4,11,270
25.01323573,121.5413296,135.875,4,11,270
25.01323578,121.5413296,136.171,4,11,270
25.01323585,121.5413296,136.052,4,11,270
25.0132357,121.5413296,136.135,4,11,270
25.01323561,121.5413296,135.944,4,11,270
25.01323551,121.5413297,136.447,2,11,270
25.01323551,121.5413297,136.202,2,11,270
25.01323551,121.5413298,135.739,2,11,270
25.01323551,121.5413298,136.173,2,11,270
25.01323551,121.5413299,136.178,2,11,270
25.01323541,121.5413299,135.821,2,11,270
25.01323541,121.54133,136.063,2,11,270
25.01323551,121.5413301,135.906,2,11,270
25.01323551,121.5413303,136.478,2,11,270
25.01323551,121.5413304,136.039,2,11,270
25.01323551,121.5413305,135.897,2,11,270
25.01323551,121.5413306,135.661,2,11,270
25.01323551,121.5413308,136.377,2,11,270
25.01323561,121.5413309,136.187,2,11,270
25.01323561,121.541331,136.434,2,11,270
25.01323571,121.5413311,136.16,2,11,270
25.01323571,121.5413312,136.011,2,11,270
25.01323561,121.5413312,135.69,2,11,270
25.01323506,121.5413296,135.948,4,11,270
25.01323505,121.5413297,136.008,4,11,270
25.01323503,121.5413296,135.92,4,11,270
25.01323509,121.5413297,135.873,4,11,270
25.01323509,121.5413297,136.163,4,11,270
25.01323506,121.5413297,136.4,4,11,270
25.01323504,121.5413297,136.235,4,11,270
25.01323507,121.5413297,136.488,4,11,270
25.01323507,121.5413297,136.468,4,11,270
25.01323508,121.5413297,136.317,4,11,270
25.01323504,121.5413297,136.403,4,11,270
25.01323509,121.5413296,135.901,4,11,270
25.01323506,121.5413297,136.178,4,11,270
25.01323505,121.5413297,136.078,4,11,270
25.01323505,121.5413297,136.177,4,11,270
25.01323502,121.5413297,136.064,4,11,270
25.01323508,121.5413297,136.068,4,11,270
25.0132351,121.5413296,136.164,4,11,270
25.01323511,121.5413296,136.359,4,11,270
25.01323512,121.5413296,136.357,4,11,270
25.01323507,121.5413297,136.369,4,11,270
25.01323504,121.5413298,135.756,4,11,270
25.0132351,121.5413297,135.87,4,11,270
25.01323509,121.5413297,135.987,4,11,270
25.01323506,121.5413297,136.642,4,11,270
25.01323508,121.5413296,136.133,4,11,270
25.01323508,121.5413296,135.74,4,11,270
25.01323507,121.5413297,136.223,4,11,270
25.01323504,121.5413297,136.114,4,11,270
25.01323507,121.5413298,136.374,4,11,270
25.0132352,121.5413295,91.127,4,11,315
25.01323521,121.5413296,91.313,4,11,315
25.01323519,121.5413296,90.818,4,11,315
25.01323521,121.5413296,91.341,4,11,315
25.01323519,121.5413295,90.736,4,11,315
25.01323525,121.5413295,91.097,4,11,315
25.01323522,121.5413295,91.013,4,11,315
25.01323522,121.5413295,90.733,4,11,315
25.0132352,121.5413295,90.546,4,11,315
25.01323523,121.5413295,90.939,4,11,315
25.01323519,121.5413295,90.68,4,11,315
25.01323518,121.5413295,90.584,4,11,315
25.01323521,121.5413295,91.07,4,11,315
25.01323523,121.5413295,91.234,4,11,315
25.01323524,121.5413295,91.131,4,11,315
25.01323524,121.5413295,91.19,4,11,315
25.01323517,121.5413295,90.741,4,11,315
25.01323515,121.5413294,90.317,4,11,315
25.01323514,121.5413295,90.589,4,11,315
25.01323512,121.5413296,90.708,4,11,315
25.01323509,121.5413296,90.566,4,11,315
25.01323509,121.5413296,90.541,4,11,315
25.01323509,121.5413295,90.379,4,11,315
25.01323514,121.5413295,90.791,4,11,315
25.01323512,121.5413295,90.752,4,11,315
25.01323509,121.5413295,90.667,4,11,315
25.01323509,121.5413296,90.157,4,11,315
25.01323508,121.5413296,90.377,4,11,315
25.0132351,121.5413296,90.301,4,11,315
25.0132351,121.5413295,89.994,4,11,315
25.01323507,121.5413296,89.899,4,11,315
25.01323507,121.5413296,90.011,4,11,315
25.01323505,121.5413295,89.847,4,11,315
25.01323513,121.5413296,90.503,4,11,315
25.01323508,121.5413295,90.265,4,11,315
25.01323512,121.5413296,90.435,4,11,315
25.0132351,121.5413296,90.428,4,11,315
25.01323514,121.5413295,90.437,4,11,315
25.01323511,121.5413296,89.882,4,11,315
25.01323509,121.5413296,90.041,4,11,315
25.01323508,121.5413295,90.205,4,11,315
25.01323506,121.5413296,89.998,4,11,315
25.01323509,121.5413295,90.524,4,11,315
25.01323509,121.5413295,90.135,4,11,315
25.01323507,121.5413295,90.189,4,11,315
25.01323509,121.5413295,90.099,4,11,315
25.01323509,121.5413296,89.85,4,11,315
25.01323506,121.5413296,89.509,4,11,315
25.01323512,121.5413295,90.152,4,11,315
25.01323505,121.5413296,89.612,4,11,315
25.01323507,121.5413296,90.529,4,11,315
25.01323516,121.5413294,90.512,4,11,315
25.01323517,121.5413295,90.625,4,11,315
25.01323508,121.5413296,90.083,4,11,315
25.01323504,121.5413297,90.017,4,11,315
25.01323517,121.5413294,89.121,4,11,315
25.01331413,121.5413594,-1,2,12,0
25.01331433,121.5413594,-1,2,12,0
25.01331433,121.5413593,-1,2,12,0
25.01331453,121.5413592,-1,2,12,0
25.01331463,121.5413592,-1,2,12,0
25.01331483,121.5413591,-1,2,12,0
25.01331493,121.5413589,-1,2,12,0
25.01331513,121.5413588,-1,2,12,0
25.01331523,121.5413586,-1,2,12,0
25.01331533,121.5413585,-1,2,12,0
25.01331543,121.5413582,-1,2,12,0
25.01331553,121.541358,-1,2,12,0
25.01331563,121.5413578,-1,2,12,0
25.01331573,121.5413576,-1,2,12,0
25.01331583,121.5413573,-1,2,12,0
25.01331603,121.541357,-1,2,12,0
25.01331623,121.5413568,-1,2,12,0
25.01331633,121.5413566,-1,2,12,0
25.01331643,121.5413564,-1,2,12,0
25.01331653,121.5413562,-1,2,12,0
25.01331663,121.541356,-1,2,12,0
25.01331673,121.5413559,-1,2,12,0
25.01331683,121.5413557,-1,2,12,0
25.01331693,121.5413555,-1,2,12,0
25.01331713,121.5413553,-1,2,12,0
25.01331723,121.5413553,-1,2,12,0
25.01331733,121.5413551,-1,2,12,0
25.01331743,121.541355,-1,2,12,0
25.01331743,121.541355,-1,2,12,0
25.01331743,121.5413549,-1,2,12,0
25.01331753,121.5413549,-1,2,12,0
25.01331763,121.5413549,-1,2,12,0
25.01331773,121.5413549,-1,2,12,0
25.01331783,121.5413548,-1,2,12,0
25.01331803,121.5413546,-1,2,12,0
25.01331813,121.5413547,-1,2,12,0
25.01331823,121.5413547,-1,2,12,0
25.01331833,121.5413547,-1,2,12,0
25.01331853,121.5413546,-1,2,12,0
25.01331863,121.5413546,-1,2,12,0
25.01331873,121.5413546,-1,2,12,0
25.01331893,121.5413547,-1,2,12,0
25.01331913,121.5413547,-1,2,12,0
25.01331923,121.5413548,-1,2,12,0
25.01331943,121.5413548,-1,2,12,0
25.01331963,121.5413549,-1,2,12,0
25.01331983,121.5413548,-1,2,12,0
25.01332003,121.5413549,-1,2,12,0
25.01332013,121.541355,-1,2,12,0
25.01332033,121.5413549,-1,2,12,0
25.01332063,121.5413548,-1,2,12,0
25.01332083,121.5413548,-1,2,12,0
25.01332113,121.5413545,-1,2,12,0
25.01332143,121.5413542,-1,2,12,0
25.01332163,121.541354,-1,2,12,0
25.01332183,121.541354,-1,2,12,0
25.01332193,121.5413541,-1,2,12,0
25.01332223,121.5413539,-1,2,12,0
25.01332403,121.5413541,-1,2,12,45
25.01332393,121.5413541,-1,2,12,45
25.01332383,121.5413539,-1,2,12,45
25.01332383,121.5413536,-1,2,12,45
25.01332373,121.5413535,-1,2,12,45
25.01332373,121.5413533,-1,2,12,45
25.01332353,121.5413533,-1,2,12,45
25.01332333,121.5413534,-1,2,12,45
25.01332313,121.5413535,-1,2,12,45
25.01332293,121.5413536,-1,2,12,45
25.01332283,121.5413536,-1,2,12,45
25.01332273,121.5413535,-1,2,12,45
25.01332263,121.5413535,-1,2,12,45
25.01332253,121.5413534,-1,2,12,45
25.01332233,121.5413536,-1,2,12,45
25.01332223,121.5413535,-1,2,12,45
25.01332223,121.5413534,-1,2,12,45
25.01332203,121.5413535,-1,2,12,45
25.01332193,121.5413536,-1,2,12,45
25.01332193,121.5413535,-1,2,12,45
25.01332173,121.5413537,-1,2,12,45
25.01332163,121.5413536,-1,2,12,45
25.01332153,121.5413538,-1,2,12,45
25.01332143,121.5413538,-1,2,12,45
25.01332133,121.5413537,-1,2,12,45
25.01332123,121.5413537,-1,2,12,45
25.01332113,121.5413536,-1,2,12,45
25.01332103,121.5413536,-1,2,12,45
25.01332093,121.5413535,-1,2,12,45
25.01332083,121.5413536,-1,2,12,45
25.01332063,121.5413536,-1,2,12,45
25.01332063,121.5413534,-1,2,12,45
25.01332043,121.5413536,-1,2,12,45
25.01332043,121.5413534,-1,2,12,45
25.01332043,121.5413532,-1,2,12,45
25.01332023,121.5413534,-1,2,12,45
25.01332023,121.5413532,-1,2,12,45
25.01332013,121.541353,-1,2,12,45
25.01332013,121.5413528,-1,2,12,45
25.01332013,121.5413526,-1,2,12,45
25.01332013,121.5413525,-1,2,12,45
25.01332003,121.5413523,-1,2,12,45
25.01331993,121.5413522,-1,2,12,45
25.01331993,121.5413519,-1,2,12,45
25.01331993,121.5413516,-1,2,12,45
25.01331983,121.5413514,-1,2,12,45
25.01331983,121.5413512,-1,2,12,45
25.01331983,121.541351,-1,2,12,45
25.01331973,121.5413507,-1,2,12,45
25.01331953,121.5413508,-1,2,12,45
25.01331953,121.5413506,-1,2,12,45
25.01331943,121.5413503,-1,2,12,45
25.01331933,121.5413501,-1,2,12,45
25.01331913,121.5413502,-1,2,12,45
25.01331893,121.54135,-1,2,12,45
25.01331893,121.5413498,-1,2,12,45
25.01331883,121.5413496,-1,2,12,45
25.01331873,121.5413493,-1,2,12,45
25.01332403,121.5413464,-1,2,12,90
25.01332393,121.5413463,-1,2,12,90
25.01332383,121.5413462,-1,2,12,90
25.01332373,121.5413461,-1,2,12,90
25.01332373,121.5413459,-1,2,12,90
25.01332363,121.5413458,-1,2,12,90
25.01332363,121.5413456,-1,2,12,90
25.01332353,121.5413454,-1,2,12,90
25.01332343,121.5413452,-1,2,12,90
25.01332333,121.541345,-1,2,12,90
25.01332323,121.5413448,-1,2,12,90
25.01332313,121.5413446,-1,2,12,90
25.01332303,121.5413444,-1,2,12,90
25.01332283,121.5413443,-1,2,12,90
25.01332273,121.5413441,-1,2,12,90
25.01332253,121.541344,-1,2,12,90
25.01332233,121.5413439,-1,2,12,90
25.01332223,121.5413438,-1,2,12,90
25.01332213,121.5413436,-1,2,12,90
25.01332213,121.5413434,-1,2,12,90
25.01332193,121.5413433,-1,2,12,90
25.01332183,121.5413431,-1,2,12,90
25.01332163,121.541343,-1,2,12,90
25.01332153,121.5413429,-1,2,12,90
25.01332133,121.5413428,-1,2,12,90
25.01332113,121.5413427,-1,2,12,90
25.01332103,121.5413426,-1,2,12,90
25.01332083,121.5413425,-1,2,12,90
25.01332073,121.5413423,-1,2,12,90
25.01332063,121.5413423,-1,2,12,90
25.01332043,121.5413421,-1,2,12,90
25.01332023,121.5413419,-1,2,12,90
25.01332013,121.5413418,-1,2,12,90
25.01332003,121.5413416,-1,2,12,90
25.01331993,121.5413414,-1,2,12,90
25.01331983,121.5413413,-1,2,12,90
25.01331983,121.541341,-1,2,12,90
25.01331973,121.5413409,-1,2,12,90
25.01331963,121.5413407,-1,2,12,90
25.01331963,121.5413406,-1,2,12,90
25.01331953,121.5413404,-1,2,12,90
25.01331943,121.5413403,-1,2,12,90
25.01331943,121.5413402,-1,2,12,90
25.01331933,121.54134,-1,2,12,90
25.01331923,121.5413399,-1,2,12,90
25.01331933,121.5413397,-1,2,12,90
25.01331923,121.5413396,-1,2,12,90
25.01331923,121.5413394,-1,2,12,90
25.01331913,121.5413393,-1,2,12,90
25.01331913,121.5413391,-1,2,12,90
25.01331903,121.5413389,-1,2,12,90
25.01331903,121.5413388,-1,2,12,90
25.01331903,121.5413387,-1,2,12,90
25.01331893,121.5413386,-1,2,12,90
25.01331893,121.5413385,-1,2,12,90
25.01331893,121.5413384,-1,2,12,90
25.01331893,121.5413382,-1,2,12,90
25.01331893,121.5413381,-1,2,12,90
25.0133105,121.541356,-1,2,12,135
25.01331033,121.5413562,-1,2,12,135
25.01331033,121.5413563,-1,2,12,135
25.01331017,121.5413563,-1,2,12,135
25.01331017,121.5413567,-1,2,12,135
25.01331,121.5413568,-1,2,12,135
25.01331,121.5413568,-1,2,12,135
25.01330983,121.5413572,-1,2,12,135
25.01330967,121.5413572,-1,2,12,135
25.0133095,121.5413573,-1,2,12,135
25.01330933,121.5413575,-1,2,12,135
25.01330933,121.5413577,-1,2,12,135
25.01330917,121.5413578,-1,2,12,135
25.01330917,121.5413578,-1,2,12,135
25.013309,121.541358,-1,2,12,135
25.013309,121.541358,-1,2,12,135
25.01330883,121.5413582,-1,2,12,135
25.01330883,121.5413582,-1,2,12,135
25.01330867,121.5413583,-1,2,12,135
25.01330867,121.5413583,-1,2,12,135
25.01330867,121.5413585,-1,2,12,135
25.01330867,121.5413587,-1,2,12,135
25.01330867,121.5413587,-1,2,12,135
25.01330867,121.5413588,-1,2,12,135
25.0133085,121.5413588,-1,2,12,135
25.01330833,121.5413588,-1,2,12,135
25.01330833,121.541359,-1,2,12,135
25.01330833,121.541359,-1,2,12,135
25.01330817,121.541359,-1,2,12,135
25.01330817,121.5413592,-1,2,12,135
25.01330817,121.5413592,-1,2,12,135
25.01330817,121.5413593,-1,2,12,135
25.01330817,121.5413593,-1,2,12,135
25.013308,121.5413593,-1,2,12,135
25.01330783,121.5413593,-1,2,12,135
25.01330783,121.5413595,-1,2,12,135
25.01330767,121.5413595,-1,2,12,135
25.01330767,121.5413595,-1,2,12,135
25.01330767,121.5413595,-1,2,12,135
25.01330767,121.5413597,-1,2,12,135
25.01330767,121.5413595,-1,2,12,135
25.0133075,121.5413593,-1,2,12,135
25.0133075,121.5413593,-1,2,12,135
25.01330733,121.5413593,-1,2,12,135
25.01330733,121.5413593,-1,2,12,135
25.01330733,121.5413592,-1,2,12,135
25.01330717,121.5413592,-1,2,12,135
25.01330717,121.5413592,-1,2,12,135
25.01330717,121.5413592,-1,2,12,135
25.01330717,121.541359,-1,2,12,135
25.013307,121.541359,-1,2,12,135
25.013307,121.5413588,-1,2,12,135
25.01330683,121.5413588,-1,2,12,135
25.01330683,121.5413588,-1,2,12,135
25.01330683,121.5413588,-1,2,12,135
25.01330683,121.5413588,-1,2,12,135
25.01330733,121.5413548,-1,2,12,180
25.01330733,121.5413548,-1,2,12,180
25.01330733,121.5413547,-1,2,12,180
25.01330733,121.5413547,-1,2,12,180
25.01330733,121.5413547,-1,2,12,180
25.01330733,121.5413543,-1,2,12,180
25.01330733,121.5413543,-1,2,12,180
25.01330733,121.5413542,-1,2,12,180
25.01330733,121.541354,-1,2,12,180
25.01330767,121.5413537,-1,2,12,180
25.01330783,121.5413535,-1,2,12,180
25.01330783,121.5413533,-1,2,12,180
25.013308,121.5413532,-1,2,12,180
25.01330833,121.5413528,-1,2,12,180
25.01330833,121.5413527,-1,2,12,180
25.01330867,121.5413523,-1,2,12,180
25.01330883,121.5413522,-1,2,12,180
25.013309,121.5413518,-1,2,12,180
25.01330917,121.5413515,-1,2,12,180
25.01330933,121.5413512,-1,2,12,180
25.01330967,121.5413508,-1,2,12,180
25.01330967,121.5413507,-1,2,12,180
25.01330983,121.5413503,-1,2,12,180
25.01330983,121.5413502,-1,2,12,180
25.01331,121.5413497,-1,2,12,180
25.01331017,121.5413495,-1,2,12,180
25.01331017,121.5413493,-1,2,12,180
25.01331033,121.5413488,-1,2,12,180
25.0133105,121.5413487,-1,2,12,180
25.01331067,121.5413483,-1,2,12,180
25.01331067,121.5413482,-1,2,12,180
25.01331067,121.541348,-1,2,12,180
25.01331067,121.5413478,-1,2,12,180
25.01331067,121.5413477,-1,2,12,180
25.01331083,121.5413475,-1,2,12,180
25.01331083,121.5413473,-1,2,12,180
25.01331067,121.5413472,-1,2,12,180
25.01331083,121.5413468,-1,2,12,180
25.01331067,121.5413468,-1,2,12,180
25.01331083,121.5413467,-1,2,12,180
25.01331083,121.5413465,-1,2,12,180
25.013311,121.5413462,-1,2,12,180
25.013311,121.541346,-1,2,12,180
25.01331117,121.5413458,-1,2,12,180
25.01331117,121.5413457,-1,2,12,180
25.01331133,121.5413457,-1,2,12,180
25.01331133,121.5413455,-1,2,12,180
25.01331133,121.5413453,-1,2,12,180
25.01331133,121.5413453,-1,2,12,180
25.0133115,121.5413452,-1,2,12,180
25.01331167,121.5413448,-1,2,12,180
25.01331167,121.5413447,-1,2,12,180
25.01331167,121.5413447,-1,2,12,180
25.01331167,121.5413443,-1,2,12,180
25.01331167,121.5413442,-1,2,12,180
25.01331183,121.541344,-1,2,12,180
25.01331183,121.5413438,-1,2,12,180
25.013312,121.5413437,-1,2,12,180
25.01331217,121.5413435,-1,2,12,180
25.01331233,121.5413432,-1,2,12,180
25.01331233,121.541343,-1,2,12,180
25.01331267,121.5413427,-1,2,12,180
25.01331283,121.5413425,-1,2,12,180
25.01331283,121.5413423,-1,2,12,180
25.01331317,121.5413422,-1,2,12,180
25.01331617,121.5413425,-1,2,12,225
25.01331633,121.5413428,-1,2,12,225
25.01331667,121.5413433,-1,2,12,225
25.01331717,121.5413437,-1,2,12,225
25.01331733,121.541344,-1,2,12,225
25.01331783,121.5413442,-1,2,12,225
25.013318,121.5413442,-1,2,12,225
25.01331817,121.5413443,-1,2,12,225
25.01331817,121.5413447,-1,2,12,225
25.01331833,121.5413452,-1,2,12,225
25.0133185,121.5413455,-1,2,12,225
25.01331867,121.5413458,-1,2,12,225
25.01331883,121.5413462,-1,2,12,225
25.013319,121.5413463,-1,2,12,225
25.013319,121.5413463,-1,2,12,225
25.013319,121.5413465,-1,2,12,225
25.013319,121.5413465,-1,2,12,225
25.01331917,121.5413467,-1,2,12,225
25.01331917,121.5413468,-1,2,12,225
25.01331917,121.5413468,-1,2,12,225
25.01331933,121.541347,-1,2,12,225
25.01331933,121.5413473,-1,2,12,225
25.01331933,121.5413475,-1,2,12,225
25.01331933,121.5413478,-1,2,12,225
25.01331933,121.5413482,-1,2,12,225
25.0133195,121.5413483,-1,2,12,225
25.01331967,121.5413485,-1,2,12,225
25.01331967,121.5413487,-1,2,12,225
25.01331967,121.5413488,-1,2,12,225
25.01331983,121.541349,-1,2,12,225
25.01331983,121.5413492,-1,2,12,225
25.01331983,121.5413492,-1,2,12,225
25.01331983,121.5413492,-1,2,12,225
25.01331967,121.5413493,-1,2,12,225
25.01331967,121.5413493,-1,2,12,225
25.01331933,121.5413495,-1,2,12,225
25.01331933,121.5413497,-1,2,12,225
25.01331933,121.5413497,-1,2,12,225
25.01331917,121.5413497,-1,2,12,225
25.01331917,121.5413498,-1,2,12,225
25.01331917,121.5413498,-1,2,12,225
25.01331917,121.54135,-1,2,12,225
25.013319,121.5413502,-1,2,12,225
25.01331883,121.5413502,-1,2,12,225
25.01331883,121.5413503,-1,2,12,225
25.01331883,121.5413505,-1,2,12,225
25.01331867,121.5413507,-1,2,12,225
25.01331867,121.5413508,-1,2,12,225
25.01331867,121.541351,-1,2,12,225
25.0133185,121.5413512,-1,2,12,225
25.0133185,121.5413513,-1,2,12,225
25.0133185,121.5413517,-1,2,12,225
25.01331833,121.5413518,-1,2,12,225
25.01330417,121.5413463,-1,2,12,270
25.01330417,121.5413463,-1,2,12,270
25.01330417,121.5413465,-1,2,12,270
25.013304,121.5413467,-1,2,12,270
25.01330383,121.5413467,-1,2,12,270
25.01330383,121.5413468,-1,2,12,270
25.01330383,121.5413468,-1,2,12,270
25.01330383,121.5413472,-1,2,12,270
25.01330383,121.5413472,-1,2,12,270
25.01330383,121.5413473,-1,2,12,270
25.01330383,121.5413473,-1,2,12,270
25.01330383,121.5413477,-1,2,12,270
25.013304,121.5413478,-1,2,12,270
25.01330417,121.5413478,-1,2,12,270
25.01330417,121.5413482,-1,2,12,270
25.013304,121.5413483,-1,2,12,270
25.013304,121.5413483,136.672,2,12,270
25.013304,121.5413485,136.848,2,12,270
25.01330383,121.5413487,136.786,2,12,270
25.01330383,121.5413488,136.827,2,12,270
25.01330383,121.5413492,136.886,2,12,270
25.01330383,121.5413495,137.131,2,12,270
25.013304,121.5413497,137.119,2,12,270
25.013304,121.5413498,136.756,2,12,270
25.01330417,121.5413498,136.689,2,12,270
25.01330417,121.5413502,136.85,2,12,270
25.01330417,121.5413503,136.57,2,12,270
25.01330417,121.5413505,136.545,2,12,270
25.01330433,121.5413507,136.991,2,12,270
25.01330433,121.5413508,136.818,2,12,270
25.01330433,121.5413512,136.681,2,12,270
25.01330433,121.5413513,136.587,2,12,270
25.01330417,121.5413515,136.572,2,12,270
25.01330417,121.5413518,136.672,2,12,270
25.01330433,121.541352,136.862,2,12,270
25.01330433,121.5413523,136.865,2,12,270
25.01330433,121.5413525,136.652,2,12,270
25.0133045,121.5413527,136.818,2,12,270
25.0133045,121.5413528,136.706,2,12,270
25.0133045,121.5413528,136.412,2,12,270
25.0133045,121.541353,136.425,2,12,270
25.01330467,121.5413533,136.932,2,12,270
25.01330467,121.5413535,136.697,2,12,270
25.01330467,121.5413537,136.814,2,12,270
25.01330467,121.5413538,136.755,2,12,270
25.01330467,121.5413542,136.57,2,12,270
25.0133045,121.5413543,136.459,2,12,270
25.01330433,121.5413547,136.555,2,12,270
25.01330433,121.5413548,136.66,2,12,270
25.01330433,121.541355,137.167,2,12,270
25.01330433,121.5413552,136.51,2,12,270
25.01330417,121.5413553,137.024,2,12,270
25.01330417,121.5413555,137.02,2,12,270
25.01330417,121.5413557,136.786,2,12,270
25.013304,121.5413558,136.746,2,12,270
25.01330417,121.541356,136.219,2,12,270
25.01330417,121.5413562,136.896,2,12,270
25.01330433,121.5413563,136.465,2,12,270
25.01330467,121.5413563,136.468,2,12,270
25.01330467,121.5413565,136.117,2,12,270
25.01330483,121.5413567,135.838,2,12,270
25.01330483,121.5413568,136.402,2,12,270
25.013305,121.5413567,136.499,2,12,270
25.013305,121.5413567,136.915,2,12,270
25.013305,121.5413567,137.206,2,12,270
25.01330517,121.5413565,136.945,2,12,270
25.01330517,121.5413565,136.664,2,12,270
25.01330533,121.5413565,137.105,2,12,270
25.0133055,121.5413567,136.67,2,12,270
25.01330567,121.5413568,136.414,2,12,270
25.01330567,121.541357,136.347,2,12,270
25.01330583,121.5413572,136.761,2,12,270
25.013306,121.5413573,136.907,2,12,270
25.01330617,121.5413573,136.021,2,12,270
25.01330617,121.5413577,135.768,2,12,270
25.01330633,121.5413582,134.805,2,12,270
25.01330667,121.5413583,130.454,2,12,270
25.01330683,121.5413588,-1,2,12,270
25.01330683,121.5413593,-1,2,12,270
25.01330717,121.5413597,-1,2,12,270
25.01330733,121.5413597,-1,2,12,270
25.01330767,121.5413597,-1,2,12,270
25.01331117,121.541367,-1,2,12,315
25.01331083,121.5413673,-1,2,12,315
25.01331083,121.5413673,-1,2,12,315
25.01331067,121.5413673,-1,2,12,315
25.01331067,121.5413673,-1,2,12,315
25.01331067,121.5413673,-1,2,12,315
25.01331067,121.5413675,-1,2,12,315
25.01331067,121.5413675,-1,2,12,315
25.0133105,121.5413677,-1,2,12,315
25.01331067,121.5413675,-1,2,12,315
25.01331067,121.5413673,-1,2,12,315
25.01331083,121.5413672,-1,2,12,315
25.01331083,121.5413672,-1,2,12,315
25.013311,121.5413672,-1,2,12,315
25.01331117,121.541367,-1,2,12,315
25.01331133,121.5413668,-1,2,12,315
25.01331133,121.5413668,-1,2,12,315
25.0133115,121.5413668,-1,2,12,315
25.01331167,121.5413668,-1,2,12,315
25.01331167,121.5413667,-1,2,12,315
25.01331183,121.5413667,-1,2,12,315
25.01331183,121.5413667,-1,2,12,315
25.01331183,121.5413667,-1,2,12,315
25.013312,121.5413667,-1,2,12,315
25.01331217,121.5413667,-1,2,12,315
25.01331217,121.5413667,-1,2,12,315
25.01331217,121.5413667,-1,2,12,315
25.01331217,121.5413667,-1,2,12,315
25.01331233,121.5413667,-1,2,12,315
25.01331233,121.5413667,-1,2,12,315
25.01331233,121.5413667,-1,2,12,315
25.01331233,121.5413668,-1,2,12,315
25.01331233,121.5413668,-1,2,12,315
25.0133125,121.5413668,-1,2,12,315
25.01331233,121.5413668,-1,2,12,315
25.0133125,121.5413668,-1,2,12,315
25.01331267,121.5413667,-1,2,12,315
25.01331267,121.5413667,-1,2,12,315
25.01331267,121.5413668,-1,2,12,315
25.01331267,121.5413667,-1,2,12,315
25.01331267,121.5413667,-1,2,12,315
25.01331267,121.5413667,-1,2,12,315
25.01331267,121.5413667,-1,2,12,315
25.01331267,121.5413665,-1,2,12,315
25.01331267,121.5413663,-1,2,12,315
25.01331267,121.5413665,-1,2,12,315
25.01331267,121.5413665,-1,2,12,315
25.01331267,121.5413665,-1,2,12,315
25.01331267,121.5413663,-1,2,12,315
25.01331267,121.5413663,-1,2,12,315
25.01331267,121.5413663,-1,2,12,315
25.01331267,121.5413663,-1,2,12,315
25.01331267,121.5413663,-1,2,12,315
